T2_panel0,T_panel0,T2_panel1,T_panel1,T2_panel2,T_panel2,dT2_panel0,dT_panel0,dT2_panel1,dT_panel1,dT2_panel2,dT_panel2,T2_ld0,T_ld0,T2_ld1,T_ld1,T2_ld2,T_ld2
-.00023441199,.0029538351,-.0008849313,.024821054,.00024333093,.00038550046,.0001149336,-.0019502634,.00035981255,-.0079486622,-.00034853758,-.00016735622,-.0029586353,.081529193,-.0042363238,.17270842,.0018049633,.04134931
-.00005701424,-.0060740728,-.00065662112,.015131836,.00034824896,.00086137035,-.00017365512,.0058603031,.00073167123,-.011794952,-.0003788677,-.0011978989,.0020752149,-.029728523,-.0020434037,.09910094,.00027088312,.058157071
.00029531767,-.015865119,-.00089181407,.014797944,.00027717842,-.0034698145,-.00017754789,.0059743938,.00017639592,-.00012227417,-.00032490378,.0015185872,.00063230423,-.057514235,-.0036237747,.15728562,.0011175587,.032497395
-.00010844178,-.0049189436,-.00075752119,.014837315,.00036174088,.0033626626,.00026897923,-.0043325983,-.000088570356,.0011453767,-.00039479515,.0013321042,-.0031783932,.024509957,-.0045240629,.15596522,.0013092039,.062536001
-.00022922506,.0038918771,-.00054392888,.010796336,.00034021382,-.002037504,-.000086935281,.0010848399,.00016573109,-.00033239246,-.00038112351,.0025889992,-.0017746546,.067380942,-.0037275783,.12637757,.0020441404,.022268409
-.000035771482,-.004298822,-.0010800272,.022824794,.00045703046,-.0044647828,-3.4015402e-06,.0016065728,.00015472971,-.0024386726,-.00034180249,-.0008559174,-.0014757946,.049525626,-.004975047,.18313825,.0032500285,-.016276188
-.00013724297,-.0018424334,-.0011190693,.023411103,.00059541879,-.0034348969,.000023723442,.00022429295,.0010058552,-.01642585,-.00060278649,.0041326894,-.0049288031,.14466281,-.0084049655,.31461203,.0020666758,.069501869
-.00020620946,.005269526,-.00071846443,.017210392,.00066933577,-.012769552,.000012654372,-.0030432288,.0002706502,-.0032784843,-.00053630752,.006983913,-.0023554491,.10952061,-.0041286442,.15209395,.0036335124,-.013056065
-.00043844077,.010859256,-.00064805493,.015086673,.00026266649,-.00074791326,.0003661864,-.01046473,-.000064708409,.0026388962,-.00024384554,-.0024542436,-.0057809833,.16026519,-.0051663793,.15279241,-.00012186289,.064656034
-.00050582649,.013328766,-.00036895159,.0071679465,.00029373943,.0023314997,.00022772139,-.0056492947,.00032768879,-.0037894817,-.00044580188,.0020409019,-.0048183897,.1795665,-.0043693124,.24272642,.0011123011,.085546464
.00015989538,-.016843388,-.00091670576,.01687016,.00032303162,2.2575507e-06,-.00012412733,.0095425015,.00011447341,.0023542091,-.00032345386,-.00085197197,-.0013846935,-.025762975,-.0031716235,.11153685,.0016911922,.036687296
-.00050142466,.0054024383,-.0010813123,.024866018,.00016371404,.0058309296,.000044005974,.0042687315,.0011678531,-.018771961,-.00024716096,-.0024333198,-.0020614397,.048069827,-.011428337,.30873454,.0005533676,.056198936
