T2_panel0,T_panel0,T2_panel1,T_panel1,T2_panel2,T_panel2,T2_ld0,T_ld0,T2_ld1,T_ld1,T2_ld2,T_ld2
-0.00030686,0.005939585,-0.000285796,0.008234122,8.53493E-05,0.009656496,0.002808619,-0.12910855,-0.004867063,0.17376302,-0.000359785,0.049194653
-0.000228837,0.005288776,-0.001081204,0.019507794,0.000224798,0.00140901,-0.006227626,0.15741162,-0.013918366,0.42581356,0.004906177,0.022056067
-0.000757813,0.01978134,-0.000895339,0.017063929,0.000219269,0.001064127,-0.003359967,0.052836712,-0.007755415,0.2027095,-0.001010679,0.045863111
-0.000654696,0.019377055,-0.000793294,0.015864251,0.000198435,0.001709958,-0.004047246,0.1209856,-0.006123123,0.2377397,0.000714131,0.021775432
-0.000113511,0.002154166,-0.000522736,0.007685504,0.000280503,0.003249422,-0.002296718,-0.004317202,-0.004160198,0.16641493,0.001886259,0.054766171
-0.000703254,0.020227153,-0.000974381,0.016633438,0.000165399,0.001870268,-0.004408529,0.10678603,-0.005288622,0.18496186,0.002148499,0.039324541
-0.000598455,0.022625614,-0.000613289,0.002807335,-0.000140852,0.014502627,-0.006499175,0.21477674,-0.005843078,0.18905246,-0.000576161,0.12093575
-0.000493722,0.014512686,-0.000449536,0.010352662,0.000464259,0.001017831,-0.004235487,0.15919887,-0.00489763,0.20292176,0.003643154,0.034483235
-0.000382042,0.013393714,-0.000204201,0.004760744,0.000421186,0.002197529,-0.002123974,-0.020485982,-0.004810325,0.18655282,0.001480706,0.036685519
-0.000776495,0.018914703,-0.000655417,0.010370734,7.38E-05,-0.000109856,-0.003771004,0.1256236,0.00055422,0.030561253,0.00035462,0.07090649
-0.000610375,0.019420199,-0.000604075,0.021156089,0.000246534,-0.000780135,4.33608E-05,-0.044540931,-0.001888106,0.040511429,0.002945021,-0.06079879
-0.000353783,0.012591068,-0.000561998,0.008854812,0.000216466,0.002533241,-0.001718381,0.008497981,-0.00374303,0.12369321,-3.5763E-05,0.033253837
-0.000350899,0.01397328,-0.000722808,0.016595395,0.000210564,0.005053212,-0.002834322,0.092325829,-0.006167383,0.19244181,-0.00036518,0.045829434
-0.000725483,0.02314599,-0.000588245,0.015969027,0.00024674,0.000319882,-0.004117773,0.15429881,-0.003885123,0.10913,0.001017297,0.054751392
-0.000555585,0.012791027,-0.000553749,0.010101646,0.000222035,-0.00118352,-0.005265088,0.086398378,-0.003354974,0.076765716,0.001161577,0.010002972
-0.000571092,0.012226217,-0.00070071,0.014327909,0.000430204,-0.000397428,-0.003532959,0.12779336,-0.008051064,0.3195197,0.005101882,0.10614831
-0.000557841,0.008968392,-0.000629024,0.00664253,0.000134089,-0.001606815,-0.003206909,0.040520336,-0.002883846,0.10711022,0.001272109,-0.004065122
-0.000332752,0.007798231,-0.000808253,0.01675,0.000339548,-0.003713197,-0.003079613,0.071280323,-0.007076675,0.22692619,0.001386324,0.024650736
-0.000301623,0.007148363,-0.000702345,0.009594753,0.000210426,0.002573882,-0.002135889,0.083257154,-0.002943499,0.13878594,0.001078551,0.055221021
-0.00047941,0.008456329,-0.000906531,0.025143143,0.000541483,-0.005775518,0.001122766,-0.013262908,-0.005411311,0.18461011,0.002905201,-0.025938543
-0.000488767,0.010949438,-0.001048262,0.022923144,0.0004325,-0.010811042,-0.000169162,-0.035971317,-0.00614456,0.23931858,0.004642438,-0.068957701
-0.000737264,0.021926079,-0.000259305,0.009378595,0.000414069,0.002257737,-0.005883082,0.14243574,-0.005273436,0.14179063,0.001609796,0.031851266
-0.000526279,0.012447109,-0.000459204,0.010538314,0.000411523,-0.001345515,-0.002275783,0.085620828,-0.001193626,0.14563899,0.002943891,0.065329507
-0.000214134,0.006079524,-0.00055867,0.011452354,0.000185864,0.005289884,-0.003846536,0.08034151,-0.012637082,0.34332401,3.67801E-05,0.074293092
-0.000390487,0.007810303,-0.000492306,0.012158806,0.000260022,0.005888633,-0.003312987,0.052287985,-0.003213662,0.13403028,-0.000998744,0.042716559
-0.00046935,0.013562445,-0.000602274,0.016277241,0.000114208,0.003895837,-0.002052421,-0.001428279,-0.00502344,0.16263174,0.000565605,0.062258653
-0.000171553,0.003813269,-0.000569607,0.017937336,0.000575067,-0.005504607,-0.003661674,0.08831577,-0.012083385,0.38938573,0.002273025,0.091737308
-0.000520999,0.015872102,-0.000416612,0.013586154,0.000246157,-0.000360023,-0.00410487,0.086797513,-0.001893981,0.11462538,0.000325975,0.042512007
-9.48312E-05,-0.000239604,-0.000501389,0.009220983,0.000283393,-0.002256057,0.00071956,-0.025402788,-0.000529255,0.070287079,0.001580256,0.028091371
-0.000483382,0.017281892,-0.000523991,0.010422382,5.84728E-05,0.003789188,-0.00136589,0.063348472,0.001067922,-0.003596842,-0.001164657,0.053149469
-0.000914641,0.030452045,-0.000554195,0.015447659,0.000229578,0.002725774,-0.006325402,0.19338621,-0.001619235,0.073908575,0.002769213,-0.009888194
-0.000254427,0.001732653,-0.000582484,0.013646436,0.000182293,-0.000279637,0.000233515,-0.034299791,-0.001975386,0.12963222,0.001606289,0.037469249
-0.00046317,0.00828831,-0.000535987,0.014477254,0.000223878,0.000260996,-0.003766918,0.07073959,-0.005275725,0.17032787,0.001286732,0.048488215
-1.77553E-05,0.000241468,-0.000279968,0.006231682,0.000519781,0.000565375,-0.005443143,0.15011291,-0.007798097,0.35561642,0.002827689,0.11219605
-0.000453438,0.017343948,-0.000298686,-0.003121316,0.000180747,0.003896633,-0.004144786,0.19010893,-0.002450861,0.15785596,0.00072294,0.062004235
-0.000637976,0.019944314,-0.000584946,0.01260089,0.000223424,0.002974964,-0.000628749,0.035711903,-0.002644978,0.089827798,0.000754293,0.038196065
-0.000608071,0.019738365,-0.000589333,0.00958465,0.000306489,0.00161582,-0.004012231,0.14592233,-0.005574585,0.19298042,0.00447653,0.025411345
-0.000646173,0.021859515,-0.000345096,0.009668895,0.000148916,0.00166512,-0.004617798,0.062952869,-0.004781613,0.14050917,-0.000300318,0.069136895
-0.000102965,0.003190536,-0.001028399,0.023781875,0.000311794,0.002419593,-0.003735325,0.10327754,-0.004707986,0.1795626,0.001475727,0.041442856
-0.000433463,0.010191421,-0.000634953,0.014852852,0.000192549,0.004080479,-0.002931812,0.091001607,-0.010262204,0.32471377,0.00040647,-0.005377991
-0.000496027,0.005888778,-0.000840916,0.01604265,0.000384071,0.001716752,-0.002148453,0.031164763,-0.007298807,0.20632577,0.002310243,0.058841024
-0.000573309,0.010980977,-0.000648121,0.013270088,0.00026308,-0.001323254,-0.002030098,0.053019799,-0.002111777,0.07164818,0.000570311,0.051999904
-0.000396464,0.010794836,-0.000197015,0.001008652,0.000334293,-0.003444261,-0.004005288,0.16604982,-0.000601481,0.094128467,0.003147413,-0.018325089
-0.000659231,0.009163664,-6.45804E-05,0.004370229,0.000205505,0.002232923,-0.001271546,0.00811231,-0.003739742,0.1919761,0.000718204,0.090883784
-0.000617836,0.023004541,-6.4673E-05,0.00110159,0.000184029,0.002260381,7.53325E-05,-0.031277306,-0.001203786,0.064217791,0.001677082,0.036453724
-0.000429732,0.010740812,-0.000345091,0.010430525,0.000296836,0.000555954,-0.004356561,0.046627041,-0.000401566,0.054940142,0.000624118,-0.01325094
-0.000609329,0.01943361,-0.000475089,0.012418119,0.000181664,0.003066237,-0.003731541,0.055622824,-0.005141073,0.17234334,0.000834658,0.042637199
-0.000789233,0.025440773,-0.00083085,0.014240419,0.000346005,-0.002333259,-0.004214767,0.17374104,-0.003474556,0.15208699,0.001824713,0.048964374
-0.000261122,0.008711211,-0.000662152,0.013632033,0.000535536,0.003508097,-0.002373549,0.052505076,-0.007444462,0.28937545,0.001897113,0.052740995
-0.000563313,0.023697009,-0.000303007,0.011207978,0.000459278,0.004485418,-0.00232843,0.098050259,-0.005383197,0.20677495,0.001718755,0.062929764
-0.00018875,0.003356136,-0.000987357,0.017337114,0.000403163,-0.006113751,-0.004593439,0.10018732,-0.009011443,0.21586676,0.001981883,-0.026040748
-0.000222875,0.004228539,-0.000429167,0.010676401,0.00026621,0.000952091,-0.001737228,-0.023206975,-0.00214315,0.072812274,0.001567268,0.015662476
-0.000554386,0.010944771,-0.000728772,0.011610216,0.000154871,0.005108025,-0.004754359,0.085654713,-0.004234655,0.1425027,0.001230269,0.047240674
-0.000218674,0.003908324,-0.00043672,0.004881214,0.00019854,-0.000992216,-0.003401682,0.069769293,-0.003570733,0.13043894,0.000573502,0.021562956
-0.000227462,0.006340954,-0.000697074,0.008836631,0.000268776,-0.000262454,-0.003830106,0.13545051,-0.005774227,0.19753508,0.000135243,0.040675867
-0.000702924,0.015830472,-0.000653029,0.017538803,0.000214202,3.57006E-05,-0.00073798,-0.004325602,-0.007121582,0.17872868,0.000524894,0.051349804
-0.000377049,0.012045491,-0.0010466,0.022330403,0.000238214,0.000917429,-0.004987601,0.12390275,-0.001769131,0.09578824,0.00197761,0.009605672
-4.9505E-05,-0.000600756,-0.00096508,0.023044003,0.00033219,-0.001986626,-0.002394429,0.05814106,0.000428749,0.04852945,0.000134072,0.041937836
-0.000117626,0.003260329,-0.00097303,0.020940561,9.06549E-05,-0.001321153,-0.003118205,0.05402701,-0.002734991,0.089957543,-0.000262756,0.025946185
-0.000469931,0.012667286,-0.000526393,0.010462443,0.000129847,0.004322615,-0.003544204,0.049357709,-0.003246709,0.090242259,0.001846214,-0.001658704
-0.000439501,0.00883633,-0.000359309,0.008288264,0.000395627,0.002072359,-0.004818797,0.12397998,-0.004117869,0.19153924,0.001813336,0.085312575
-0.00019037,0.006878114,-0.00084782,0.02060305,0.000355426,0.00018796,-0.001394451,0.02206156,-0.002772977,0.18699397,0.000739564,0.087109238
-0.000527522,0.015472481,-0.000363252,0.008174816,0.000604861,-0.012842527,-0.002968324,0.10674825,-0.004744209,0.18162745,0.002213688,0.010544233
-0.000196033,0.004853066,-0.000418486,0.002666757,0.000197427,0.000822386,-0.000923642,0.045867383,-0.005042765,0.1789737,0.000897387,0.070617937
-0.000167427,-0.001208105,-0.001041432,0.022368578,7.33345E-05,0.004111988,-0.004420592,0.074656755,-0.001988125,0.090900861,-7.55025E-05,0.04743655
-0.000396953,0.012902473,-0.000111718,0.00582501,0.00029832,0.004138184,-0.001873797,-0.023337044,0.000312977,0.002396618,0.000268092,0.021633316
-0.000428687,0.016216321,-0.000315221,0.00426231,0.000250516,0.000167806,-0.00033803,0.03642825,-0.005146622,0.17580205,0.00053603,0.043563712
-0.000747322,0.021988917,-0.000459695,0.01521638,0.000328644,-0.004279902,-0.002588561,0.12123169,-0.00574533,0.19855914,0.002242894,0.051521998
-0.000311709,0.012227152,-0.000495573,0.005819215,0.000251479,-0.002421747,-0.000543183,0.009796389,-0.002025388,0.071905136,-4.67958E-05,0.039398886
-0.000385812,0.013021692,-0.000706912,0.01801195,0.000206415,0.004408137,-0.004212943,0.11023743,-0.003727481,0.15065449,0.000613503,0.043151367
-0.000222387,0.003561372,-0.000377551,0.010173966,0.00012656,0.00032297,-0.003575762,0.091491945,-0.000462456,0.068670541,0.002130941,0.048251033
-0.000280376,0.011778724,-0.000961306,0.022380358,0.000270733,0.004186066,-0.000451903,-0.015698129,-0.004079337,0.15099016,0.000418111,0.06318561
-0.00023462,0.003974766,-0.000703311,0.016424619,0.000218712,0.005906744,-0.001571998,-0.002827945,-0.005101681,0.17213537,0.002658539,-0.009250222
-0.000583425,0.017617963,-0.000368908,0.009076248,0.000211551,0.002982019,-0.003352709,0.071504593,-0.001071049,0.081272855,0.000191069,0.056599632
-0.000267718,0.011869363,-0.000531659,0.007491108,0.000346138,-0.000345413,-0.001350748,-0.002258152,-0.003027354,0.152284,-0.000288681,0.093243919
-0.000253701,0.012519016,-0.000974771,0.019725623,0.000265497,0.003365146,-0.001692071,0.071100086,-0.007673135,0.22057949,0.001422386,0.035737269
-0.000343897,0.013961887,-0.000507008,0.010779953,0.000250323,0.003694523,-0.001862416,0.087469913,-0.002788161,0.15470232,0.001757888,0.04472556
-0.000418501,0.01481162,-0.000187797,0.003839402,0.000309162,0.005326796,-0.002878245,0.066634342,-0.002635178,0.13182947,0.002536972,0.067918584
-0.000267455,0.007214134,-0.001034956,0.018451879,0.000229716,0.00444782,-0.002364564,0.075646438,-0.004171448,0.18111517,0.001714173,0.046103884
-8.15082E-05,0.001936417,-0.000475308,0.008660341,0.000393496,0.002308245,0.00196521,-0.063580543,-0.002661248,0.11519141,0.000296767,0.055067345
-0.0004759,0.019421654,-0.000623128,0.012428982,0.000110982,0.004356983,-0.000388436,0.023148894,-0.000823512,0.044144616,0.003479246,-0.04308093
-0.000481343,0.014677401,-0.000716103,0.011444215,-2.32962E-05,0.00959208,-0.003076237,0.031155903,-0.006574307,0.18179874,0.000221943,0.056698192
-0.000261249,0.003024185,-0.000441943,0.012746505,0.000414012,0.000373334,-0.002364741,0.07694345,-0.00293657,0.10090978,0.0002092,0.064478032
-0.000589809,0.021410203,-0.000239208,0.005413612,0.000759993,-0.004748885,-0.001421105,0.040675748,-0.003635503,0.14041153,0.001928064,-0.007047336
-0.000668442,0.021456564,-0.000656466,0.014796308,0.000392452,0.000279861,-0.003860246,0.10955732,-0.001917643,0.056671776,0.00143649,0.030890051
-0.000149829,0.003617221,-0.000319554,0.002652806,0.000377881,-0.000712842,-0.001858873,0.075859718,-0.003153644,0.15145844,-0.000448046,0.10064851
-0.00027407,0.004053188,-0.000826432,0.016093859,0.000110549,0.007637366,-0.001436102,-0.055659894,-0.006604808,0.25191763,0.000694372,0.080550849
-0.000374061,0.014500301,-5.11695E-05,0.002500617,0.000229275,0.003091584,-0.002447673,0.078127071,-0.002395579,0.16578402,0.001159231,0.083719023
-0.000622526,0.018355187,-0.00061282,0.009776507,0.000251632,-0.000446869,-0.004261516,0.13590735,-0.006090442,0.20992349,0.000192979,0.037201703
-0.000430318,0.014784628,-0.000708176,0.011981135,5.93125E-05,0.004911247,-0.002750263,0.055077363,-0.003940118,0.12586874,0.004181916,-0.016287426
-0.000255954,0.006040527,-0.000255161,0.002490983,0.000344188,-0.00047601,-0.001676396,0.014329725,-0.006725472,0.22562896,0.00095846,0.039823908
-0.000217214,0.010123613,-0.000699454,0.014761371,0.000435345,-0.001551901,-0.003064979,0.037953857,-0.002184238,0.080966316,0.002737478,0.022947619
-0.000681132,0.018710755,-0.000577719,0.017333582,0.000301566,-0.002779294,-0.005420883,0.17401078,-0.006049876,0.20027284,-0.000216017,0.055150453
-0.000805194,0.018422812,-0.000483092,0.009980068,0.000220078,0.002697461,-0.00399659,0.10263945,-0.004599366,0.18769832,0.000872343,0.051608574
-0.000437239,0.014170733,-0.000570909,0.010081037,0.000328372,0.000457262,-0.002185642,0.065640673,-0.002803896,0.11835638,0.001766205,0.016599897
-0.000682148,0.016175324,-0.000481409,0.012392703,0.0002135,0.002593205,-0.002484645,0.052102413,-0.000216833,0.05609091,0.000867007,0.043675765
-0.000662579,0.020174971,7.97461E-05,0.002174118,0.000584793,-0.000575772,-0.001747841,0.052324578,-0.002823338,0.15970476,0.002423034,0.070203736
-0.000342484,0.012805047,-0.00053119,0.014805451,0.000256829,-0.00042186,-0.001714417,0.055676885,-0.000251465,0.030577749,0.000540686,0.02894016
-0.000344678,0.012546485,-0.000966296,0.024346305,6.54158E-05,0.001751084,0.000582581,-0.042683996,-0.003045168,0.11372159,0.00406617,-0.039887346
-0.000545856,0.019581361,-0.000494884,0.014611722,0.000349511,-0.001194572,-0.00247163,0.084925912,-0.00219714,0.089115165,0.002186446,0.044330463
-0.000398105,0.009856452,-0.000396395,0.003049942,0.000343626,0.001435664,-0.002418383,0.050758049,-0.005070447,0.15988468,0.001767012,0.010242173
-0.000427271,0.012565304,-0.000307758,0.007959637,0.000504728,-0.00393137,-0.004251833,0.15180032,-0.003357235,0.17478669,0.003661621,0.01236131
-0.000259106,0.007245092,-0.000355229,0.007768552,0.00046694,0.00019817,-0.000362867,-0.009264293,-0.003208617,0.1259239,0.002990123,-0.034987617
-3.62784E-05,0.000836164,-0.000305838,0.003905856,0.000338815,0.001483314,0.000262351,-0.018898293,-0.004270753,0.17214639,0.000695701,0.036362171
-0.00019342,0.006958128,-0.000713596,0.010406051,9.88722E-05,0.005840691,-0.003334541,0.04364017,-0.000877523,0.1039999,-0.000571229,0.04222928
-0.000893994,0.028244114,-0.000433706,0.017423857,0.000244976,0.005900148,-0.00045667,0.054915112,-0.003003804,0.11482733,0.000235251,0.09822724
-0.000452067,0.014866383,-0.000348362,0.008561762,0.000674412,-0.003386549,0.00240705,-0.020477988,-0.002556303,0.10280268,0.001412975,-0.003303091
-0.00067752,0.021804895,-0.001028013,0.025251059,8.9454943e-07,0.0057997,-0.004337931,0.10092583,-0.001394644,0.031364445,-9.40538E-05,0.057460185
-0.000476828,0.013170254,-0.000636755,0.012198417,0.000466874,-0.002516975,-0.005808846,0.15948673,-0.007471209,0.25553882,0.000877633,0.15011425
-0.000230645,0.008926225,-0.000838605,0.011412028,0.000220467,-0.005184995,-0.003827339,0.15735695,-0.005465569,0.18542843,0.002623179,-0.016855707
-0.000667667,0.021351118,-0.000853155,0.024268925,0.000444609,-0.000623335,-0.002146861,0.094821677,-0.005175219,0.15712307,0.001228476,0.070082977
-0.000169759,0.007115871,-0.000665242,0.011245511,0.000147956,0.000558593,-0.001676542,0.10002292,-0.006312063,0.26427379,0.002823628,0.024243744
-0.000788756,0.022352558,-0.000164976,0.006595912,0.000466631,-0.000135627,0.001242767,-0.01060335,-0.002782383,0.090499975,0.004195102,-0.049895275
-0.00051315,0.016033052,-0.001036891,0.023459161,0.000194794,0.001562864,-0.004240254,0.15514457,-0.007841861,0.29817399,0.003098952,0.028807266
-0.000316392,0.007515056,-0.000426975,0.00183122,0.000310486,0.002901765,-0.001523841,0.032344662,-0.002798341,0.11424496,0.001694032,0.063379139
-0.000797163,0.024426613,-0.000477191,0.011378909,0.000289103,0.000855949,-0.003492535,0.064951696,-0.001468167,0.087198086,0.000281396,0.044353563
-0.000619849,0.020550253,-0.000292691,0.00941369,0.000191268,0.000702955,-0.004109911,0.09361098,-0.00015171,0.050839521,0.000530795,0.030637331
-0.000558572,0.014409792,-0.000311515,0.00680594,4.96074E-05,-0.001191694,-0.001242323,0.024643661,-0.002811973,0.10608637,0.000550092,0.021106768
-0.000736636,0.023354799,-0.000386378,0.008395821,0.000166783,0.006848028,-0.001625904,0.057584394,-0.005604028,0.18989828,0.001822859,0.027623642
-0.000417546,0.011227118,-0.000201459,0.007371602,0.000314875,-0.000244891,-0.00293044,0.051317602,0.00091332,-0.022659395,-0.000106776,0.044740647
-0.000656056,0.014138887,-0.000619435,0.015571773,0.000311557,0.005081147,-0.002384183,0.034363061,-0.012579236,0.39516199,0.00244143,0.085668616
-0.000341815,0.00907923,-0.000506326,0.006140975,0.000524018,-0.005145921,-0.005080689,0.14715178,-0.0044126,0.17552689,0.004100194,-0.015746173
-0.000518825,0.016121386,-0.001554885,0.030502904,0.000151708,0.001375193,-0.001656861,0.042644523,-0.005032372,0.19565368,-0.000443473,0.053224083
-0.000310899,0.013772642,-0.000563235,0.016283469,0.000262128,-0.001035118,-0.000100239,0.023163104,-0.002811835,0.10627599,0.001945223,0.05043691
-0.000308121,0.01257708,-0.0004229,0.003082313,0.000609572,-0.005951845,-0.003039449,0.069959231,-0.003842077,0.14680508,0.002726676,-0.019513898
-0.000135892,-0.000529956,-0.00044954,0.008572307,0.000438259,0.000433515,-0.002909082,0.018069511,-0.007828998,0.24347852,0.00146413,0.031385399
-0.000424354,0.010861798,-0.000375847,0.010635433,7.7400009e-06,0.00224696,-0.002443366,0.038821686,0.001471543,-0.009332564,0.000692939,0.05863893
-0.000559996,0.015146125,-0.000655705,0.012301318,0.000153511,0.002901629,0.000586432,-0.033817559,-0.002817198,0.056167454,0.002405357,0.034063533
-0.000246045,0.006992925,-0.000839142,0.014997195,0.000216772,0.0026924,-0.004793467,0.11845678,-0.006839823,0.20585641,-0.000117442,0.14968108
-0.000290191,0.008790904,-0.000249849,0.002805301,0.000359032,-0.000675854,-0.002485984,0.090271555,0.000371017,0.076313816,0.003008316,0.04680562
-0.000633543,0.026403114,-0.000875292,0.028310357,0.000239174,0.000662056,0.0002656,-0.017521262,-0.00157543,0.024246838,-0.000594611,0.053452641
-0.000467037,0.010722439,-0.000652342,0.011596065,0.000151177,-0.002583458,-0.005345298,0.17194372,-0.004449664,0.14902924,-0.001278748,0.056493573
-0.000440326,0.013690896,-0.000775809,0.017974297,0.00039065,0.002774881,-0.002788963,0.091743864,-0.00149724,0.21839884,0.002424578,0.065128461
-0.000726621,0.017407982,-0.000282486,0.008150443,0.00038253,0.001005763,-0.004392137,0.10569925,-0.004824962,0.17589179,0.001528114,0.065469868
-0.000359101,0.009882784,-0.000676113,0.015478591,0.000359937,0.001409932,-0.000782027,0.001812364,-0.005130967,0.16015223,0.000216102,0.054100104
-0.00081905,0.018286448,-0.000233569,0.001468478,0.000116207,0.003958648,-0.005254981,0.1139183,-0.004606788,0.15652299,0.000441595,0.051292572
-0.000447685,0.01475282,5.77396E-05,-0.002957542,0.000417004,0.001756483,-0.003165238,0.15386526,-0.001718729,0.13925399,0.003498433,0.033804458
-0.000543114,0.014356822,-0.000463405,0.007532969,0.000311794,0.004915782,-0.006186845,0.18577905,-0.007768376,0.2847307,0.002052986,0.068787247
-0.00038271,0.01080847,-0.000978871,0.019147979,0.00012166,-0.003599584,-0.004718324,0.082043752,-0.002104828,0.059476443,0.001755748,-0.048795767
-0.000200962,0.001396039,-0.000907264,0.018030889,0.000301543,0.000117548,-0.002704691,0.04448472,-0.005073747,0.16804439,0.002221378,0.037805695
-0.000969746,0.035900168,-0.000515494,0.012578632,9.42491E-05,-0.000483415,-0.005481131,0.19083443,-0.002849859,0.10537761,0.001871468,0.048365194
-0.000210167,0.002357523,-0.000647661,0.012943271,0.000258613,0.000873999,-0.001353922,-0.008494538,-0.001784621,0.088396966,0.000375795,0.034453217
-0.00056708,0.014810903,-0.000646878,0.013949495,0.000342067,-0.003219933,-0.001260991,0.068703994,-0.002190951,0.054030616,0.004350668,-0.0359671
-0.000362725,0.006373309,-0.000513902,0.008212902,0.000210198,0.000837579,0.001247359,-0.050424583,6.06962E-05,0.00152799,-0.000463668,0.034742005
-0.000523855,0.019508846,-0.0004274,0.008443427,0.000192402,0.00296872,-0.004513841,0.095327467,-0.000714125,0.055884667,0.004569291,-0.056892894
0.000106536,-0.006447794,-0.000504578,0.002844731,0.000185454,0.000395397,-0.001890595,0.056506388,-0.00701854,0.21693833,0.001618491,0.045410816
-0.000559383,0.019038562,-0.000149456,0.004945984,0.000295244,0.004017816,-0.002352083,0.090198301,-0.007263762,0.24069734,0.000657357,0.074989147
8.60268E-05,0.000740277,-0.00076514,0.017338425,5.86704E-05,0.004951109,-0.00153259,-0.019228347,-0.007532935,0.23274806,0.000167429,0.037044641
-0.000275803,0.004565601,-0.000773241,0.014050947,9.50725E-05,0.003886021,-0.004204978,0.049896393,-0.001438866,0.081604689,0.000263413,0.072756305
-0.000411645,0.011249648,-0.000486324,0.007034751,-0.000134873,0.007887015,-0.005348564,0.075032979,-0.002236176,0.070309423,0.001138221,-0.022650845
-0.000455746,0.015120121,-0.000611398,0.008437617,9.23054E-05,0.005502521,-0.00471809,0.14887846,-0.005082032,0.23990636,0.000567599,0.071226634
-4.85508E-05,-0.000630718,-0.00114484,0.024786247,0.000303165,-0.002115431,-0.002057272,0.015051099,-0.004316462,0.11271904,0.002998978,-0.013954244
-8.12265E-05,0.002507359,-0.000905674,0.022083303,0.000211803,0.001199768,-0.003345124,0.086365968,-0.001282052,0.097926371,0.001200716,0.052691925
-0.000411072,0.010650431,-0.000416937,0.009366385,0.000535007,-0.006883387,-0.006024883,0.21310748,0.000716344,0.093222566,0.003524705,0.02188864
-0.000600304,0.018607829,-0.000677666,0.011743703,0.000234921,0.00059088,-0.001610412,0.00797837,-0.004280966,0.117861,-0.000651756,0.058926441
-0.000365058,0.01935466,-0.001740371,0.039717592,0.000312982,-0.00272203,-0.001297999,0.087945141,-0.00435464,0.18687299,0.000202361,0.072650611
-0.000774638,0.022568086,-0.000570124,0.006316426,0.000284224,-0.002242595,-0.003951055,0.13355742,-0.006743926,0.25626144,0.002661614,0.020319946
-0.000370628,0.014770317,-0.000825461,0.019282462,0.00024903,-0.001322057,-0.001071594,0.048550509,-0.002570475,0.096191563,0.001666687,0.025926301
-1.34979E-05,0.002942195,-0.00037414,0.006895071,0.000377247,0.000760758,0.000732956,-0.045613915,-0.004877381,0.20569949,0.000872693,0.003384838
-0.001129908,0.036160335,-0.000602754,0.013864846,0.000157703,0.001717258,-0.004782656,0.1144571,-0.002818123,0.085235685,0.000507509,0.026236616
-0.000567067,0.014519513,-0.000558789,0.018519994,0.000271426,0.004198949,-0.002739682,0.10240688,-0.000164194,0.047594827,0.000785908,0.066304773
-0.000363238,0.010556974,-0.000570275,0.009614141,0.000301147,0.002726132,-0.001397598,0.027615955,-0.004693526,0.19453955,0.001697887,0.034916636
-9.61455E-05,0.00233482,-0.00069905,0.012373096,0.000261782,0.00160247,-0.002186456,0.015693225,-0.006413219,0.17084938,0.001486008,0.017448867
-0.000202551,0.003665601,-0.000690346,0.012230227,0.000385775,0.00250684,-0.002786616,0.060642824,-0.002546239,0.16754045,-0.000162786,0.065687388
-0.000445426,0.014334111,-0.000569342,0.010677662,0.000283826,-0.001080065,-0.003585047,0.10561927,-0.00157203,0.076600045,0.00116423,0.041770186
-0.000134527,0.002299025,-0.000591713,0.011648851,0.000329895,0.001767289,-0.004948397,0.13729735,-0.00171147,0.20810717,0.003766999,0.05423364
-0.000305161,0.011000297,-0.000428774,0.008153282,0.000308176,0.001973645,-0.001598922,0.040941965,-0.00558446,0.22165813,0.003199856,0.02623154
-0.000175171,0.008002925,-0.000472281,0.012646847,0.000252153,0.002108694,-0.001306633,0.005846591,-5.93884E-05,-0.006686973,-1.58161E-05,0.046747059
-0.000189235,0.004046465,-0.000479312,0.007905681,0.000188737,0.006463999,-0.003331363,0.06599579,-0.002394488,0.094930135,0.000115279,0.03482759
-0.000237018,0.007587598,-0.000849532,0.014895061,5.56617E-05,0.003082992,-0.001191121,0.005272916,-0.0049245,0.14847888,8.99682E-05,0.05246966
-0.000671901,0.020688711,-0.000504041,0.007256691,0.00015155,-0.002193413,-0.002423935,0.087260105,-0.006359539,0.13295761,0.002230203,0.01525748
1.67575E-05,-0.004122853,-0.000578408,0.010245742,0.000460352,-0.000610542,0.000114632,-0.055531688,-0.001093597,0.12133809,0.004351555,0.033331264
-0.00036716,0.009698758,-0.000844792,0.016966658,9.9698E-05,0.003401501,-0.00071087,-0.008435478,-0.003192573,0.14221625,0.000742209,0.039371949
-0.000523884,0.015452747,-0.000867017,0.012244459,0.000133715,0.000702715,-0.004740513,0.16305286,-0.004303233,0.22038475,0.002197138,0.074667424
-0.000475613,0.01588594,-0.000730857,0.012526323,0.000268949,0.002541846,-0.0045436,0.10259876,-0.003539174,0.1087679,0.000527601,0.05222005
0.00018007,-0.004953318,-0.000423045,0.009797899,0.000341538,-0.000365833,-0.000144615,-0.01263034,-0.00498347,0.1962346,0.002410097,0.039233632
-0.000796807,0.025089998,-0.000291852,0.007029999,0.000303052,0.002999564,-0.002815184,0.081710257,-0.000361208,0.053867418,-3.78612E-05,0.061134584
-0.000182838,-0.003561895,-0.000417318,0.008429061,0.000167698,0.007903722,-0.001267296,-0.038460482,-0.0063444,0.20094571,-0.000391878,0.072567873
-0.000405348,0.014586082,-0.000587373,0.010912194,0.000242425,-0.001339551,-0.00295747,0.12631068,-0.001167071,0.091878526,-0.000125747,0.084250063
-0.000308916,0.008326571,-0.000438959,0.001982527,7.99261E-05,0.003822094,-0.002177165,0.064361721,-0.002648047,0.11191178,0.001508852,0.050281953
