T2_panel0,T_panel0,T2_panel1,T_panel1,T2_panel2,T_panel2,T2_ld0,T_ld0,T2_ld1,T_ld1,T2_ld2,T_ld2
-0.00068236,0.019237883,-0.001057269,0.027466547,0.000198297,-0.000313271,-0.002725699,0.048595622,-0.003853752,0.16178659,0.001480027,0.071339861
-0.000390652,0.019499416,-0.000914628,0.025137886,0.000533054,-0.008675588,-0.006304885,0.17173171,-0.006024582,0.23057875,0.00019421,0.076323636
-0.000151358,0.006366603,-0.001490206,0.027304068,0.000333394,-0.012493519,-0.004893642,0.084742829,-0.00499783,0.21764825,0.0037519,0.009349748
-0.000333364,0.017071033,-0.001332503,0.033636089,0.000199126,0.0012484,-0.004470306,0.0400538,-0.004402206,0.19521219,0.002696689,0.096866503
-0.000218204,0.009423094,-0.001678006,0.033576678,-2.71E-05,-0.002579974,-0.003940216,0.096027687,-0.006264801,0.21902126,0.003187362,0.038431041
-0.000577589,0.020518739,-0.001314097,0.02906329,0.000167265,-0.002666934,-0.000515062,-0.058135647,-0.005187333,0.22191888,0.002724251,0.068306655
-0.000958677,0.027987424,-0.000983782,0.028150102,0.000757349,-0.010470966,-0.004486139,0.10862554,-0.004975341,0.19589195,0.001942883,0.10130277
-0.000865111,0.022440748,-0.000591453,0.014115179,-0.000111095,-0.002982035,-0.005588882,0.13152115,-0.003770528,0.17707975,0.002573016,0.098089464
-0.000356406,0.005983892,-0.00160833,0.033143092,-3.45E-05,0.000212281,-0.004868968,0.12395802,-0.006147508,0.27749184,0.000485172,0.10862218
-0.000488761,0.01207142,-0.001128522,0.021111155,0.000426466,-0.017937353,-0.002332256,0.027362335,-0.00395543,0.15093085,0.000295661,0.10002246
-0.000393482,0.012023218,-0.001253439,0.022379629,-5.77E-05,-0.001663781,-0.00319705,0.059538733,-0.004288786,0.17102838,0.002364554,0.069805577
-0.000574263,0.016945738,-0.00173978,0.035968233,0.000540552,-0.01766897,-0.00289392,0.03023334,-0.007323004,0.22698137,0.002483882,-0.037651233
-0.000225113,0.013146285,-0.001176075,0.020177048,0.00020377,-0.014896665,-0.003548045,0.041359458,-0.003271292,0.13819392,0.003617638,0.001302574
-0.000470362,0.022586206,-0.001341854,0.027012283,1.206E-05,0.000546195,-0.004111109,0.075811751,-0.004881751,0.16567701,0.002139938,0.066555537
-0.001110378,0.031919651,-0.002039114,0.047668505,0.000241727,-0.004062925,-0.003151218,0.000771265,-0.003137795,0.13816488,0.003392233,0.026395127
-0.000171527,0.005863918,-0.000758988,0.015949033,-0.000135061,0.005256334,-0.004144697,0.09089794,-0.00299742,0.15456298,0.002601076,0.098003596
-0.000451877,0.023392569,1.64563E-05,0.009437828,0.000454613,-0.000801273,-0.002669778,0.088910185,-0.004186253,0.18320747,-0.000718344,0.13928391
-0.000391152,0.005871339,-0.001204773,0.024108732,-0.000221089,-9.64E-05,-0.005057367,0.068124995,-0.006272028,0.26331973,0.000518898,0.10906676
-0.001128066,0.029030956,-0.001221568,0.033614691,0.000207493,0.003188135,-0.005278911,0.040257145,-0.006115315,0.20038547,0.001786942,0.049664054
-0.000672021,0.020655274,-0.001083005,0.026154604,2.07771E-05,0.004025974,-0.003865029,0.000456454,-0.006130129,0.17817597,0.002505911,0.026304577
-0.000400313,0.013141549,-0.001386841,0.024516148,0.000185747,-0.008194293,-0.003949221,0.083931759,-0.003508772,0.13811682,0.000282816,0.091224469
-0.000981555,0.030576319,-0.001249964,0.036012892,0.000405928,-0.000661637,-0.006155474,0.11870643,-0.006506903,0.21097219,-0.001272536,0.11150314
-0.000424683,0.012146383,-0.000963782,0.024223076,5.98722E-05,-6.09E-05,-0.004643737,0.090297647,-0.00433467,0.20670377,0.001698173,0.096113898
0.000255653,-0.009786785,-0.001468256,0.025939362,5.28474E-05,-0.000597354,-0.001366251,0.029857494,-0.001932751,0.13153745,0.000433498,0.12013656
-0.000611073,0.021176761,-0.000631248,0.016174078,0.000205914,-0.002685696,-0.006172514,0.1143955,-0.00473366,0.19913033,0.001431472,0.040859133
-0.000224684,0.000726356,-0.00142661,0.030098425,0.000329628,-0.004002641,-0.001580085,0.016138075,-0.002065881,0.11144882,0.004197533,0.006794931
-0.000588059,0.019713046,-0.001898836,0.030470822,0.000653143,-0.017441045,-0.001849119,0.016147126,-0.008175058,0.27906466,0.002569202,0.014502686
-0.000408235,0.003895973,-0.001526244,0.028668411,-8.88E-06,-0.003817549,-0.006593,0.089782186,-0.001700657,0.098847836,0.000565498,0.09644381
-0.000579306,0.010220866,-0.000863554,0.027249048,0.000283895,-0.008217354,-0.005888489,0.12759434,-0.005419486,0.23308413,0.000638511,0.039207038
-0.000571681,0.021312445,-0.001196067,0.02738798,0.000228783,-0.012262201,-0.001474831,-0.007065242,-0.005786101,0.21002036,0.003278713,0.068596907
-0.000345209,0.010795357,-0.001060922,0.023357129,0.00016731,0.002220523,-0.006403737,0.071757421,-0.00475268,0.12636773,0.00176514,0.047758959
-0.000446732,0.015076535,-0.001305566,0.031435948,1.50454E-05,0.002798953,-0.006149085,0.10288119,-0.004771994,0.18377998,0.00390568,0.035342503
-0.000269904,0.005494498,-0.001255515,0.027670536,3.90226E-05,0.000364175,-0.002423013,0.021441745,-0.00671746,0.22747429,0.001434987,0.063957244
0.000190256,-0.006413206,-0.002037308,0.031941593,0.000357979,-0.015574033,-0.002073047,0.078664966,-0.003988036,0.22058727,0.003769938,0.078004271
-0.000316294,0.013545909,-0.001135859,0.026448999,3.99628E-05,0.002881242,-0.005376555,0.1277044,-0.005937073,0.25427255,0.002461914,0.02210664
-0.000264118,0.011736198,-0.00076275,0.021161361,0.000321123,-0.004839852,-0.003816895,0.084502682,-0.004325203,0.17624542,0.001365055,0.047199596
-0.000501748,0.020249654,-0.001444156,0.029503159,0.000149796,0.001187811,-0.004873408,0.001246659,-0.006232627,0.18106028,0.002435231,0.053849414
-0.000543331,0.020147692,-0.001154168,0.028041154,0.000103333,-0.000355827,0.000805335,-0.087510832,-0.003782503,0.19688781,0.002510213,0.023808429
-0.000558248,0.012367024,-0.0004842,0.0153009,0.000601903,-0.009409661,-0.003982443,0.026202617,-0.006621295,0.20965007,0.000362896,0.10181052
-0.000315579,0.015502729,-0.001422779,0.026736949,-0.000204767,0.001736451,-0.005679497,0.077111095,-0.007472957,0.25310853,0.002204047,0.01650109
-5.41E-05,0.010238925,-0.000907028,0.017228026,0.000217354,-0.007733588,-0.005366262,0.086413115,-0.004784684,0.16671208,0.002324078,0.051679436
-0.00064612,0.018450467,-0.000967017,0.027671451,-6.95E-05,-0.002041957,-0.002041995,0.10625178,-0.003665035,0.21959798,-0.000385024,0.15912925
-0.0006262,0.027481917,-0.001671943,0.032526381,0.000214292,-0.001845819,-0.002824707,0.030715028,-0.006165941,0.24602643,0.001341139,0.091802947
-0.000665615,0.02220564,-0.001182993,0.032687146,6.68573E-05,0.001909051,-0.003978129,0.059836604,-0.004860204,0.22349024,0.002975066,0.035564467
-0.000412957,0.015935317,-0.001972194,0.039990153,0.000154877,0.002421712,-0.005834834,0.064497128,-0.009341668,0.2949343,-0.000254209,0.088901833
0.000154094,-0.007307691,-0.001142623,0.019553404,0.000324271,-0.012988376,-0.004144133,0.053177245,-0.006220082,0.22591209,0.001245551,0.078183711
-0.000520286,0.014322419,-0.00113922,0.026475836,7.72662E-05,-0.002016509,-0.00237067,-0.027400171,-0.005859105,0.18518259,-0.000611403,0.067998342
-0.000210258,0.0018906,-0.001184167,0.018494105,-0.000202721,0.001381161,-0.006406584,0.13081612,-0.007620358,0.27853066,0.002278995,0.031551674
-7.10E-05,0.000127362,-0.000889094,0.017505879,7.98333E-05,-0.004874899,-0.003327313,0.093916863,-0.005869763,0.19223361,0.001248908,0.1135225
-0.000485206,0.01560081,-0.000964133,0.021063918,0.000187462,0.000812132,-0.002640827,-0.001303378,-0.007512385,0.26679039,0.00087555,0.097464696
-0.000280923,0.002717203,-0.000973262,0.02294125,0.000256499,-0.004356744,-0.005279318,0.11786205,-0.008276279,0.261329,0.002500593,0.075427338
-0.000114825,0.013954193,-0.000900927,0.028801069,-2.19E-05,0.006784041,-0.004698777,0.1041318,-0.003716315,0.20761891,0.001622729,0.093224905
-0.000796901,0.02196433,-0.001566008,0.044218637,0.000147413,-0.000466996,-0.005948418,0.059537195,-0.007306795,0.23998719,0.002938634,0.072110265
-0.000708813,0.014764407,-0.002069873,0.0396371,0.000340763,-0.009387711,-0.006354113,0.072137378,-0.005932549,0.17624103,0.004046734,-0.03828213
-0.000151455,0.009252706,-0.000965242,0.023260955,0.000161212,-0.002361052,-0.001530661,0.05421216,-0.007818301,0.28199738,0.002977461,0.042652763
-0.000540056,0.022614231,-0.001129099,0.03147446,0.000139273,0.00128443,-0.004131212,0.039224785,-0.005341436,0.20433363,0.001216003,0.061925773
-0.000691834,0.022010984,-0.001226953,0.026915399,0.000173769,-0.000663503,-0.003239761,-0.015404038,-0.006339025,0.20598696,0.003048976,-0.033316825
0.000152547,-0.008241651,-0.001857254,0.025697932,0.00039892,-0.013714936,-0.003581169,0.050599091,-0.003737475,0.17064288,0.003933734,-0.004033823
-0.000796408,0.02066187,-0.001143743,0.028140618,0.000228532,0.000320606,-0.006900556,0.11884112,-0.008593342,0.26422551,-0.001884045,0.13622482
-0.000172926,0.005887619,-0.001261405,0.026928157,0.000228869,-0.002647879,-0.005682056,0.10778223,-0.004004408,0.17923301,0.004108319,0.065812878
-0.000481487,0.016762517,-0.001203121,0.023967648,-0.00019156,0.001435411,-0.005889759,0.097107418,-0.004364691,0.17365146,0.002800079,0.021579465
-0.00066887,0.022715177,-0.00216816,0.038977351,4.16675E-05,0.002744537,-0.001526381,-0.024226937,-0.005211919,0.18154138,0.001618449,0.036685459
9.21918E-05,0.001184112,-0.001532235,0.025646878,0.000193035,-0.007187839,-0.005232884,0.072613031,-0.001624219,0.10098211,0.001222122,0.039437361
-0.000182515,0.015084336,-0.000773444,0.01963683,0.000264312,-0.000846033,-0.002880272,0.073936805,-0.005323877,0.17515846,0.002203591,0.10007687
-0.00034338,0.019756427,-0.001420512,0.037847903,0.000382785,0.004412042,-0.003515323,0.044615593,-0.003096048,0.17583895,0.002237341,0.064223506
-0.000809858,0.023113618,-0.001440526,0.024812914,-0.000110877,-0.009396673,-0.005024876,0.05637268,-0.006273785,0.2238422,-0.000247922,0.044620123
0.000269892,-0.001255273,-0.000594847,0.015877802,0.000222403,-0.002071716,-0.003178509,0.12175169,-0.002527481,0.1653809,0.001865803,0.12677772
-0.000613199,0.012053118,-0.001074105,0.022084029,0.000244151,-0.000702915,-0.002927591,0.070612088,-0.004160914,0.22066779,0.002888344,0.097773045
-0.000245598,0.005974066,-0.001576634,0.030500198,4.35387E-05,-0.003582875,-0.005757035,0.10878285,-0.002655327,0.13522094,0.001520598,0.081042804
-0.000449623,0.0189074,-0.001173438,0.037798569,0.000108693,-0.001059922,-0.004223435,0.080174856,-0.003914188,0.18048158,0.002384903,0.052384287
-0.00060972,0.027478416,-0.000789947,0.030301418,0.000158658,0.003310034,-0.001756638,0.021974342,-0.003144206,0.17418407,0.005516641,0.04268479
-0.000183384,0.011574002,-0.001449414,0.030198118,0.000288274,-0.001898965,-0.004390664,0.022755805,-0.006470432,0.22961715,0.000816452,0.073698521
4.55229E-05,0.002384922,-0.001246427,0.029958803,0.000108974,0.002955121,-0.005903859,0.16057184,-0.006461805,0.21286647,0.000760129,0.10311132
-0.000610522,0.019357434,-0.001191084,0.023995986,0.000108524,0.000791189,-0.003047606,0.006589564,-0.005845798,0.2545878,0.001577387,0.095174648
-0.000272983,0.009016375,-0.000903102,0.018752756,0.000658597,-0.025686881,-0.001698837,0.060263567,-0.004608385,0.2101375,0.00119699,0.070426337
-0.000514937,0.019117929,-0.000986459,0.025661731,-7.55E-05,0.001915731,-0.001155102,-0.000196078,-0.005848523,0.21958177,0.001573345,0.12892355
-7.61E-05,0.009139551,-0.001234695,0.022405794,4.87901E-05,-0.00032098,-0.004499115,0.094657436,-0.003229602,0.1532838,0.004066168,0.037664346
-0.000538376,0.020869099,-0.000928184,0.024219284,0.000189874,-0.002537746,-0.003229991,0.09485811,-0.008159424,0.25477153,0.002387062,0.087044813
-0.000519741,0.01689944,-0.001036874,0.022494288,0.000448508,-0.010546453,-0.005688325,0.13217816,-0.005002313,0.21736035,0.002704754,0.065960556
-0.000464257,0.028239366,-0.001075922,0.031317707,0.000289043,0.002331357,-0.006179402,0.14265466,-0.004060894,0.16145964,0.002520905,0.09267927
-0.000147465,0.012450994,-0.000904492,0.019807473,0.000392287,-0.005482231,-0.005661699,0.15856476,-0.007936747,0.23740779,0.001957247,0.044306621
-4.40E-05,0.006737646,-0.001257419,0.022676568,-0.000147797,0.001208437,-0.003847358,0.028028654,-0.004415695,0.18657225,0.004365556,0.016014079
-0.000423635,0.01853017,-0.001144507,0.026398677,3.71064E-05,-0.001539959,-0.004522924,0.10569359,-0.002662906,0.12899958,0.004541313,0.045167413
-0.000437135,0.012242049,-0.002090614,0.030402169,-0.000162301,-0.005265498,-0.003533751,0.020587703,-0.007240241,0.25315195,0.001712157,0.047777601
-0.000346191,0.012012298,-0.001243297,0.031242058,0.000126401,-0.002193069,-0.001785213,-0.020610761,-0.006755681,0.21699789,0.001245521,0.073339924
0.000180808,-0.00430856,-0.000556808,0.005414029,-3.60E-05,-0.004585202,-0.003809118,0.024927508,-0.006879062,0.20172431,-0.00155218,0.15095352
-0.000503429,0.025430577,-0.000964849,0.021258799,0.000168357,-0.002065671,-0.005273546,0.082412355,-0.003369339,0.15992619,0.004371055,0.036580261
-9.05E-05,0.008071752,-0.001129193,0.020411197,-0.000199835,-0.003408833,-0.006498453,0.20669016,0.00049481,0.080121562,-0.000507349,0.15685698
-0.000328906,0.004414227,-0.001104993,0.021292981,-6.22E-05,-0.001995279,-0.003065202,0.10946116,-0.002668267,0.1774909,0.002419109,0.089054324
-0.000417745,0.010460155,-0.001668713,0.035121486,-0.000106177,0.002508089,-0.001512825,-0.025991024,-0.005659722,0.23788355,0.002802954,0.11974196
-0.000392682,0.015205691,-0.001267635,0.022724049,-4.87E-06,-0.000401992,-0.005906831,0.091019392,-0.005832949,0.22891887,0.004142265,0.025860835
-0.000564925,0.014071875,-0.001502618,0.033422157,0.000463029,-0.012588982,-0.003187442,0.030184787,-0.007252065,0.22721112,-0.002759899,0.14560676
-0.000405857,0.023109963,-0.001044621,0.02649105,0.000140367,0.002668157,-0.003270623,0.049923815,-0.004951331,0.24071969,0.002070612,0.08415845
-0.00023963,0.003439427,-0.001053685,0.019226769,0.000156627,0.000962616,-0.002016005,-0.003036122,-0.00463005,0.22615181,-0.002795234,0.22106563
-0.000458268,0.01209764,-0.001387421,0.028906189,0.000304469,-0.009178764,-0.00380794,0.050224748,-0.006632679,0.23399323,0.002026161,0.061037824
-0.000251471,0.009805783,-0.0010859,0.027035605,0.000135945,0.004400638,-0.004810118,0.13091622,-0.004784608,0.18886384,0.003948456,0.066929661
-0.000206199,0.003360475,-0.001791876,0.030161696,0.000256989,0.003184989,-0.004842387,0.022285286,-0.007423502,0.26800901,0.002251431,0.081097946
-0.000517054,0.014465364,-0.001308493,0.033509366,0.000359224,-0.001956121,-0.002550519,-0.014529221,-0.005398892,0.17238042,-0.00163033,0.12845899
-0.000673691,0.024905946,-0.001104927,0.028860785,0.000283102,0.001722103,-0.002113075,0.059558854,-0.004636208,0.23521128,0.001422901,0.10810293
-0.000493566,0.017489335,-0.000874199,0.019933878,0.000428481,-0.013123698,-0.002743806,0.034980759,-0.005187963,0.18545501,0.003749138,0.017469728
-0.001121422,0.032162983,-0.001556982,0.036802582,0.000350578,0.002290689,-0.003937359,0.068912022,-0.006604266,0.25090533,-0.002542076,0.19094451
-0.000665209,0.011477655,-0.000855361,0.015552079,0.000101205,-0.005989573,-0.000937639,0.008807167,-0.005497752,0.23220779,0.003863313,0.027793597
-0.000323835,0.013073859,-0.001198334,0.026084563,0.000311245,-0.003531824,-0.003331431,0.035027873,-0.005806359,0.200436,-0.000488422,0.14516978
-0.000239707,0.007270747,-0.000485662,0.008789678,0.000792043,-0.023193114,-0.003204811,0.10739927,-0.006464878,0.25192624,0.002631855,0.069616891
-0.000447441,0.003193147,-0.000803967,0.019160898,0.000224761,-0.006891843,-0.00523296,0.058291875,-0.004957593,0.22667111,-0.002299342,0.13214138
-0.00054092,0.012575929,-0.001408808,0.03279943,8.16619E-05,0.001211316,-0.004010158,0.075197943,-0.004416223,0.16623275,0.002313828,0.085596621
-0.000647495,0.017820155,-0.000849138,0.02613961,0.000597786,-0.002499318,-0.002783209,0.050343767,-0.005031007,0.25575188,0.001621889,0.069048814
-0.000437963,0.010363367,-0.001182937,0.020378765,0.000325152,-0.015762402,-0.005879798,0.11494416,-0.004756827,0.18231137,0.003157029,0.051191796
-0.00037808,0.01293548,-0.000596049,0.012048216,0.000235816,-0.00310039,-0.005885906,0.10896501,-0.004605399,0.20829999,0.003553544,0.070159495
-0.000567235,0.018869797,-0.001420958,0.027412204,-0.000158439,-0.002422694,-0.004501604,0.099595957,-0.006815351,0.22517312,-0.000400587,0.10818093
5.84251E-05,0.000785914,-0.001626627,0.026429882,0.000596796,-0.014228918,-0.005615777,0.15664923,-0.006000954,0.22636275,0.001449882,0.085829057
-5.63E-05,0.004647817,-0.00187937,0.035716556,0.000485453,-0.01197866,-0.002093986,-0.028398018,-0.006214496,0.21933253,0.002594222,0.046317697
-0.00035482,0.014125826,-0.001416408,0.027336856,9.93114E-05,0.000585021,-0.002289597,0.025694281,-0.006304187,0.205553,0.001379522,0.032529999
-0.000456646,0.014760666,-0.001163637,0.0276426,0.000155681,-0.002948592,-0.005932664,0.091890164,-0.00631752,0.21094063,-0.001101788,0.13121641
-6.77E-05,0.00945965,-0.001247767,0.023220206,0.000734608,-0.014647303,-0.003341441,0.099331841,-0.006510114,0.23365353,0.003604018,0.050381605
-1.33E-05,0.00955506,-0.000800842,0.023239298,0.000166116,-0.002462006,0.000637424,0.012625076,-0.006384153,0.30141002,0.00024829,0.12667945
-9.13E-05,0.009388174,-0.001138613,0.024810039,-0.000309697,0.004479446,-0.000971673,0.004906221,-0.006046041,0.22490774,0.000570686,0.11962934
-1.32E-05,-0.003321172,-0.000997337,0.016312903,0.00065837,-0.02102768,-0.005156352,0.067768455,-0.006021786,0.24347945,0.000853046,0.057501011
-0.000247393,0.01328907,-0.001383971,0.026757874,0.000322226,-0.009626689,-0.003966274,0.044791881,-0.002754052,0.11172903,0.002596421,0.035704348
-0.000364815,0.020262266,-0.001482538,0.023854317,8.33024E-05,-0.001735846,-0.005986958,0.096863367,-0.00348565,0.15228486,0.000221032,0.042017084
-0.000391735,0.013980255,-0.001535341,0.026243934,7.30756E-05,-0.004061003,-0.00425247,0.07086587,-0.006239748,0.23530358,-0.00250997,0.14675532
-0.000429596,0.014592556,-0.001247254,0.024711236,0.000451925,-0.011404002,-0.001741445,-0.026042355,-0.008006268,0.30664891,0.004885354,-0.031773534
-0.000418577,0.014129573,-0.001063336,0.015721418,0.000621562,-0.023775887,-0.004109721,0.019007463,-0.007291334,0.22563823,0.002499629,0.035950199
-0.000844166,0.029933371,-0.001683867,0.047985733,0.000217425,0.003963266,-0.005518509,0.18871722,-0.002716001,0.13668445,0.001649114,0.055863403
-0.000363724,0.019771129,-0.000704305,0.019057762,3.56519E-05,0.002710662,-0.002103234,0.015588987,-0.003041342,0.15485658,0.001964446,0.01414206
-5.37E-05,0.006579362,-0.000620909,0.015166647,0.000269795,0.001718962,-0.003716175,0.062755287,-0.001854339,0.14739451,-0.000226755,0.11568025
-0.000493527,0.010223614,-0.001129551,0.026069947,-0.000108804,0.00106379,-0.005049544,0.11369574,-0.006073416,0.21791242,0.003271663,0.048452612
-0.000709185,0.026299492,-0.001228137,0.031651773,-0.000565317,0.013088039,-0.00463059,0.059186827,-0.006466702,0.20694962,0.004224939,-0.022449877
-0.000605525,0.022118563,-0.001136251,0.020799251,0.000452672,-0.010272103,-0.003544672,0.070693031,-0.004703984,0.17717357,0.001867039,0.011928492
-0.000199346,0.0102412,-0.000766455,0.021412496,0.000309114,0.00302483,-0.0007437,0.03428093,-0.003089237,0.15393642,0.001694211,0.083307698
-0.000468837,0.019770596,-0.00129395,0.030575236,1.5407E-05,0.007455334,-0.002628023,-0.020370679,-0.006329643,0.20433281,0.0027327,0.013192757
-0.000467615,0.012343563,-0.000823764,0.022527225,-8.39E-05,0.00335709,-0.003134093,0.065009475,-0.004784465,0.23375472,0.002678373,0.056150422
-2.76E-05,0.004477996,-0.001038172,0.01803484,0.000274593,-0.006838468,-0.001014028,0.014412086,-0.005720293,0.26314127,0.000948925,0.086776897
-0.000691447,0.023908069,-0.000980851,0.022542831,-5.19E-05,-0.001062896,0.000582423,-0.089250743,-0.006972964,0.22383985,0.004879667,0.039835591
-0.000815032,0.019829964,-0.001905241,0.036085553,9.96517E-05,-0.001653944,-0.003474555,0.036271345,-0.007462783,0.24457023,0.00215168,0.022805795
-0.000201064,0.004645563,-0.001086565,0.021501845,-9.11E-06,0.003306683,-0.003909507,0.086843736,-0.003967039,0.16977353,0.001296923,0.10697105
-0.000178212,0.010472686,-0.000487769,0.0103094,0.000376448,-0.009387749,-0.004630067,0.065947011,-0.003455591,0.19860941,0.001598166,0.054575682
-0.000470909,0.01280467,-0.001196243,0.020779956,0.000686919,-0.015764562,-0.004266233,0.034102213,-0.00641284,0.19735385,0.000298687,0.090399139
-0.000350739,0.020544978,-0.001198826,0.028461965,9.31671E-05,0.00312749,-0.00597725,0.17689672,-0.005858568,0.22431041,0.00330635,0.073408633
3.08581E-05,0.004936874,-0.00070514,0.021410979,-0.000280088,0.01105938,-0.00364615,0.035128053,-0.002623368,0.13262865,0.001145723,0.10971855
-0.000495283,0.020836154,-0.001278815,0.02406477,0.000151393,-0.001180075,-0.002546649,-0.038561169,-0.002197151,0.11208242,0.001849495,0.05204067
-0.000701141,0.024853677,-0.001474019,0.032868952,0.00012762,0.003668954,-0.0005395,-0.049131032,-0.00455538,0.19056338,0.004636074,0.03584981
-0.00084076,0.027947396,-0.001417883,0.035209354,0.000413145,-8.34E-06,-0.003477146,0.12903586,-0.004183531,0.17298444,-0.000398481,0.11786815
-0.000447663,0.01445192,-0.000932447,0.028113952,0.000460469,-0.006852357,-0.000364068,-0.041197129,-0.003371701,0.18608144,0.003023402,0.070864528
-0.000355131,0.015062604,-0.000462688,0.023742273,0.000417556,-0.001414636,-0.002183821,0.032179132,-0.004371287,0.22943996,0.004143376,0.074290074
-0.000302885,0.015396276,-0.001215831,0.023141691,0.000145547,-0.004352863,-0.002146837,-0.004358698,-0.006910195,0.22228953,-0.001197414,0.11472405
-0.000830587,0.024397271,-0.001533062,0.028656211,0.00034932,-0.005067674,-0.004822967,0.13444218,-0.008969253,0.26973635,0.000540932,0.09749455
0.000153734,0.003551916,-0.001820237,0.032497112,-0.00028249,0.000576889,-0.005135797,0.1202187,-0.004373094,0.19218861,0.00207017,0.099994726
-0.000176599,0.007713609,-0.001916415,0.027346792,-1.44E-05,-0.003431085,-0.005984846,0.11524913,-0.006081423,0.23119694,0.002142015,0.092120446
-0.000389344,0.0216328,-0.001264605,0.025784243,3.66935E-05,-8.34E-05,-0.00399843,0.078887947,-0.006612465,0.26035136,0.004375513,0.043585584
-0.000551044,0.014702738,-0.001436374,0.025706077,0.00022831,-0.000907043,-0.003355409,0.035338052,-0.004963704,0.15540664,0.001925107,0.054811276
0.000176726,0.006473508,-0.00102427,0.01689549,-0.000266742,-0.001066935,-0.003844545,0.099873595,-0.002084641,0.18763845,-0.002819085,0.19253321
-0.000621204,0.02245014,-0.001591918,0.034603387,0.000112814,0.003724751,-0.005298276,0.070219181,-0.007785195,0.25019351,0.001692304,0.069371864
-0.000220861,-0.000795137,-0.001684359,0.023755936,0.000120785,-0.007638224,-0.00471536,0.12480774,-0.006669469,0.22992913,0.000642705,0.073491797
-0.000375549,0.020563733,-0.001578505,0.026311958,0.000237286,-0.001874397,-0.002196353,-0.050952785,-0.00549254,0.21526127,-0.002005015,0.15343198
-0.00022324,0.010274476,-0.001401775,0.029220259,0.000150557,-0.006472941,-0.005077558,0.099047959,-0.005310405,0.21183088,0.001680755,0.092055529
-0.000579474,0.014151429,-0.000903945,0.023592146,0.000318046,-0.002233468,-0.002702115,0.060382869,-0.005805531,0.28128549,0.000197165,0.15191175
-0.000500022,0.012880834,-0.001269611,0.027726306,-0.000169942,0.006567339,-0.003712359,0.009676482,-0.002488247,0.12259498,0.002159319,0.061319195
-0.000185481,0.00258383,-0.001514603,0.025504826,0.000266229,-0.001053198,-0.005191418,0.11157149,-0.003905274,0.13321069,0.002595793,0.063938685
0.000287241,-0.010159907,-0.001418293,0.022556761,0.000336255,-0.014718503,-0.001231367,-0.002260245,-0.00526849,0.21665485,0.005780907,-0.013658562
-0.00064886,0.018414702,-0.000300464,0.013225531,0.000241168,-0.006564006,-0.005587779,0.12291819,-0.006325611,0.23329499,0.000826959,0.043371443
-0.000334982,0.01015236,-0.00171727,0.031186877,0.000118273,-0.001147777,-0.00165144,-0.036332753,-0.004912281,0.17928578,0.001134644,0.062098023
-0.000695644,0.026688235,-0.000931944,0.025940824,0.000254913,-0.000720528,-0.001781324,-0.05185746,-0.002480579,0.12371235,0.002394527,0.083331391
-0.000732729,0.019143606,-0.001222089,0.027581133,0.00026024,-0.00177385,-0.003177284,0.065037474,-0.007488282,0.27034494,0.000326389,0.11777245
-0.000542748,0.024944926,-0.001084724,0.027994746,0.000164721,0.00608399,-0.002945805,0.049434852,-0.002080247,0.13861524,-0.001172875,0.13889471
-0.000547209,0.021647112,-0.001321265,0.021072321,0.000628385,-0.019733079,-0.003111498,0.017865226,-0.00656395,0.23494771,0.001682507,0.051768519
-0.000448091,0.017773246,-0.0012588,0.02615232,2.57278E-05,-0.006784389,-0.006997863,0.1509206,-0.006026852,0.19823331,0.000893299,0.11160562
-0.000343772,0.007745171,-0.001751903,0.031440176,-0.000183057,-0.002289123,-0.003576167,0.045623615,-0.005899529,0.17722692,-0.002837794,0.17045881
-0.000783869,0.025104042,-0.000307702,0.016585873,0.000219607,0.001965887,-0.004114437,0.046551712,-0.005359793,0.19304439,-0.001721452,0.18527007
-0.000160793,0.010986349,-0.000739249,0.016964523,0.000224475,-0.003869668,-0.001676254,-0.003524628,-0.003482135,0.15271449,0.000503436,0.049333379
-3.60E-06,0.002019303,-0.001273592,0.023329498,0.000100991,-0.000539904,-0.006798319,0.13445678,-0.005050116,0.18067871,0.001875896,0.083549015
-0.000288791,0.009796204,-0.000835177,0.019640053,0.000827035,-0.016802819,-0.004458146,0.08552257,-0.003819242,0.16445433,0.003182888,0.023907326
0.000229485,-0.004433575,-0.001727475,0.029167686,-0.000232652,0.000337175,-0.002781147,0.15146008,-0.005203013,0.26516894,0.003160614,0.050067697
-0.000201776,0.013225335,-0.001103972,0.023736728,5.5024E-05,0.000674898,-0.005502245,0.12531413,-0.003690555,0.21327564,0.002315179,0.12382972
-0.000352414,0.014227733,-0.001261736,0.023223307,0.000626896,-0.01760119,-0.004416102,0.066015974,-0.00359785,0.14943978,0.003204872,0.041610491
-0.000602781,0.012169376,-0.000982004,0.016944127,-0.000117168,-0.00754231,-0.003535864,0.008547043,-0.005873655,0.23423868,-0.000292669,0.079328768
1.51134E-05,-0.008272797,-0.001616242,0.017680334,0.000187403,-0.014799976,-0.002702666,-0.02238824,-0.007297654,0.21994048,0.002657356,0.018260015
-0.000861033,0.036994252,3.02965E-05,0.013610289,0.000864354,-0.008577635,-0.005636508,0.12184661,-0.001704215,0.07886333,0.003939522,0.009610996
-0.000592938,0.022796681,-0.001398395,0.032703381,0.000314509,0.001343817,-0.005084886,0.10838072,-0.005542327,0.21083419,0.002066018,0.030755611
