country,ISO_Code,year,,gdp_k,gdp_b,gdp,edu,pop,tem,pre,tem_era,pre_era
Iraq,IRQ,2011,IRQ2011,,0.0669879,13203,6.254263158,61.449,22.44474196,0.206849239,22.57154624,0.680394969
Iraq,IRQ,2012,IRQ2012,,0.0621755,14545.6,6.275315789,63.78,23.24874764,0.211348224,23.35726613,0.712027779
Iraq,IRQ,2013,IRQ2013,,0.0133282,14979,6.296210526,66.313,22.76577637,0.231260534,22.60995218,0.922314119
Iraq,IRQ,2014,IRQ2014,,,14177.1,6.316526316,68.824,23.38205052,0.203901702,23.21667451,0.785924535
Iraq,IRQ,2015,IRQ2015,,,14017.8,6.528473684,71.143,23.67295114,0.19164506,23.40757752,0.911607767
Iraq,IRQ,2016,IRQ2016,,,,6.644842105,73.219,23.41182685,0.250547993,23.37099958,0.758163618
Iraq,IRQ,2017,IRQ2017,,,,6.761526316,75.104,23.43981186,0.198053906,23.79694497,0.525642788
Iraq,IRQ,2018,IRQ2018,,,,7.072263158,76.867,24.33053967,0.290382848,23.99660766,1.287952447
Iraq,IRQ,2019,IRQ2019,,,,7.072263158,78.618,23.65646314,0.253481111,23.24920724,1.093553212
Ireland,IRL,1990,IRL1990,,0.0804273,107435.4,9.624333333,7.028,9.960086805,1.155034063,9.909763619,2.766195424
Ireland,IRL,1991,IRL1991,,0.0133633,110262,9.823,7.068,9.448663195,1.041432083,9.503899633,2.579716105
Ireland,IRL,1992,IRL1992,,0.0260635,115231.6,9.921555556,7.117,9.424401042,1.094120521,9.399276625,2.851726008
Ireland,IRL,1993,IRL1993,,0.0215716,117353,10.02133333,7.154,9.233177083,1.205569792,9.181844804,2.977051587
Ireland,IRL,1994,IRL1994,,0.0520209,122232.2,10.21966667,7.181,9.433307292,1.268063021,9.515363115,3.135822277
Ireland,IRL,1995,IRL1995,,0.0868543,131602.8,10.32011111,7.219,9.978550349,1.122704063,10.06909182,2.671131082
Ireland,IRL,1996,IRL1996,0.038898811,0.0846847,142669.1,10.42,7.277,9.103567708,1.111321563,9.070462881,2.725849983
Ireland,IRL,1997,IRL1997,-0.019311638,0.0967769,154231.1,10.51777778,7.349,10.14291667,1.114713021,10.1870968,2.879238976
Ireland,IRL,1998,IRL1998,0.079364624,0.0751153,167779.8,10.61666667,7.426,9.971579861,1.280610208,9.93370905,3.303617684
Ireland,IRL,1999,IRL1999,0.043423958,0.0928284,180083.9,10.71555556,7.511,9.966310764,1.226782917,9.854036499,3.046241107
Ireland,IRL,2000,IRL2000,-0.083804817,0.0878565,200371.8,10.71555556,7.61,9.602248263,1.258646458,9.474636738,3.160478585
Ireland,IRL,2001,IRL2001,0.079436596,0.0327263,206153.3,10.91444444,7.732,9.498168403,0.94805625,9.376565647,2.381941508
Ireland,IRL,2002,IRL2002,0.128597773,0.0359036,215041.8,11.11444444,7.864,9.880069446,1.415629896,9.877842478,3.384956738
Ireland,IRL,2003,IRL2003,0.222187629,0.0203291,215125.5,11.31555556,7.993,9.978237847,0.973725521,9.971066064,2.471588452
Ireland,IRL,2004,IRL2004,0.192041434,0.0228568,214338.7,11.51666667,8.141,9.87764757,1.088047813,9.869076883,2.689098954
Ireland,IRL,2005,IRL2005,0.066683072,0.0372409,226178.4,11.61777778,8.319,9.983550348,1.063335417,10.0339614,2.651424031
Ireland,IRL,2006,IRL2006,0.046748125,0.026502,231693.2,11.71777778,8.548,10.10232639,1.174658333,10.10058625,2.992602997
Ireland,IRL,2007,IRL2007,0.138823142,0.0197244,233795.4,11.81777778,8.799,10.23513889,1.074185313,10.22811319,2.862486909
Ireland,IRL,2008,IRL2008,0.097838732,-0.0422277,222588.3,11.91777778,8.98,9.61640625,1.313103438,9.483142663,3.187231688
Ireland,IRL,2009,IRL2009,-0.127181787,-0.0761303,210742.9,12.01444444,9.071,9.632890624,1.335368229,9.400178634,3.491000719
Ireland,IRL,2010,IRL2010,-0.122205257,-0.0161374,204381.2,11.02222222,9.121,8.667135417,1.027746563,8.426901069,2.457827241
Ireland,IRL,2011,IRL2011,0.03118427,0.017813,208876.7,10.82222222,9.161,9.74314236,1.139734375,9.729745319,2.934158421
Ireland,IRL,2012,IRL2012,-0.077838237,-0.0006359,208700.1,11.21888889,9.199,9.473177084,1.196391146,9.482467651,3.052728939
Ireland,IRL,2013,IRL2013,0.02048232,-0.005228,211172.8,11.71333333,9.249,9.451093751,1.092747292,9.485921875,2.686566557
Ireland,IRL,2014,IRL2014,0.049050148,,221246.7,12.20888889,9.317,10.06457465,1.320574063,9.965727277,3.182983245
Ireland,IRL,2015,IRL2015,,,237327.9,12.20555556,9.404,9.399947917,1.330191771,9.400113417,3.260492183
Ireland,IRL,2016,IRL2016,,,,12.40333333,9.511,9.724696181,1.096171979,9.67230033,2.73833054
Ireland,IRL,2017,IRL2017,,,,12.40333333,9.613,9.964496528,1.145769896,10.03504694,2.806796421
Ireland,IRL,2018,IRL2018,,,,12.40333333,9.734,9.649748265,1.171540104,9.926571933,2.716828482
Ireland,IRL,2019,IRL2019,,,,12.60333333,9.882,9.8453125,1.255343438,9.937034693,3.129210841
Israel,ISR,1990,ISR1990,,0.0351738,19795.6,10.8,4.66,18.81666667,0.242388889,19.10884044,0.542053278
Israel,ISR,1991,ISR1991,,0.0140035,20074.8,11,4.949,18.83148148,0.466277778,19.05270203,0.928806886
Israel,ISR,1992,ISR1992,,0.0201967,20484.4,11.1,5.123,17.81666667,0.453177778,17.95393278,0.948315976
Israel,ISR,1993,ISR1993,,0.0274988,21055.5,11.3,5.261,18.73333333,0.242366667,18.93095873,0.518842264
Israel,ISR,1994,ISR1994,,0.0411287,21939.5,11.4,5.399,19.32592593,0.4639,19.41088752,0.915498897
Israel,ISR,1995,ISR1995,,0.0365537,22771.7,11.6,5.545,18.87777778,0.191055556,18.98049528,0.459260889
Israel,ISR,1996,ISR1996,,0.0272813,23549.6,11.7,5.692,19.47777778,0.272455556,19.33508285,0.633694694
Israel,ISR,1997,ISR1997,,0.0081754,23906.1,11.8,5.836,18.75462963,0.349455556,18.75781119,0.749459788
Israel,ISR,1998,ISR1998,,0.0174802,24359.1,11.8,5.971,19.95462963,0.232977778,19.90753324,0.558232433
Israel,ISR,1999,ISR1999,,0.0075436,24634.1,11.9,6.125,19.60462963,0.161155556,19.83935977,0.346314965
Israel,ISR,2000,ISR2000,,0.06209,26137,12,6.289,18.88333333,0.314277778,19.17347845,0.60169273
Israel,ISR,2001,ISR2001,,-0.0258073,25589.8,12.1,6.439,19.72685185,0.274966667,19.85670506,0.470381989
Israel,ISR,2002,ISR2002,,-0.0259126,25062.5,12.1,6.57,19.52314815,0.356422222,19.67878843,0.786504209
Israel,ISR,2003,ISR2003,,-0.0030465,24903.7,12.2,6.69,19.44166667,0.390888889,19.56620978,0.741487431
Israel,ISR,2004,ISR2004,,0.0296301,25718.7,12.2,6.809,19.31759259,0.270555556,19.48800438,0.621770946
Israel,ISR,2005,ISR2005,,0.0305937,26378.6,12.3,6.93,19.2037037,0.249733333,19.47037574,0.540792477
Israel,ISR,2006,ISR2006,,0.0367555,27420,12.1,7.054,19.06666667,0.253877778,19.29020963,0.56226674
Israel,ISR,2007,ISR2007,,0.049161,28589.9,12.5,7.18,19.34537037,0.234488889,19.57107222,0.570260459
Israel,ISR,2008,ISR2008,,0.0258068,28945.7,12.6,7.309,19.64351852,0.206577778,19.77469188,0.472503023
Israel,ISR,2009,ISR2009,,-0.0115005,28620.6,12.6,7.486,19.78703704,0.232388889,19.87591636,0.60860656
Israel,ISR,2010,ISR2010,,0.0368308,29652.9,12.6,7.624,21.09814815,0.262466667,21.2762907,0.50651199
Israel,ISR,2011,ISR2011,,0.0262395,30574.3,12.7,7.766,19.25925926,0.283611111,19.18642349,0.686979617
Israel,ISR,2012,ISR2012,,0.0145075,30872.7,12.8,7.911,20.06018519,0.3223,19.97463145,0.751087625
Israel,ISR,2013,ISR2013,,0.0139159,31318.1,12.8,8.06,19.86111111,0.331677778,19.88748605,0.646300986
Israel,ISR,2014,ISR2014,,,31521.3,12.9,8.216,19.95462963,0.274088889,20.00321492,0.532592989
Israel,ISR,2015,ISR2015,,,31670.7,12.9,8.38,19.80185185,0.300844444,19.89979258,0.69824154
Israel,ISR,2016,ISR2016,,,,13,8.546,20.19722222,0.275688889,20.38740457,0.621790938
Israel,ISR,2017,ISR2017,,,,13,8.713,19.84074074,0.135344444,20.07458946,0.378835482
Israel,ISR,2018,ISR2018,,,,13,8.883,20.52407407,0.346466667,20.81167418,0.850586624
Israel,ISR,2019,ISR2019,,,,13,9.053,19.94166667,0.318177778,20.13178598,0.806639985
Italy,ITA,1990,ITA1990,0.220985079,0.0188261,595010.4,7.328909091,113.532,12.342455,0.830995558,11.61568811,2.562903349
Italy,ITA,1991,ITA1991,,0.014575,606324,7.429454545,113.6,11.56475935,0.83729373,10.73384327,2.625618743
Italy,ITA,1992,ITA1992,,0.0076289,613858.2,7.529818182,113.675,12.21577814,0.866088688,11.50181571,2.678222083
Italy,ITA,1993,ITA1993,-0.099650097,-0.009176,608387,7.730590909,113.749,11.9556412,0.815185602,11.30296162,2.593827955
Italy,ITA,1994,ITA1994,,0.0210784,622681.3,7.831045455,113.771,12.91482362,0.821573053,12.20354223,2.489686991
Italy,ITA,1995,ITA1995,,0.0284436,639997.5,7.931363636,113.776,11.8774007,0.903127369,10.97085606,2.706086545
Italy,ITA,1996,ITA1996,0.057177734,0.0110019,648646,8.132045455,113.802,11.62796828,1.085778381,10.71167075,3.309859663
Italy,ITA,1997,ITA1997,0.039430189,0.0179591,655574,8.2325,113.846,12.38660191,0.790658033,11.6660591,2.53521077
Italy,ITA,1998,ITA1998,0.038937712,0.0140901,665179.2,8.332818182,113.87,12.27582768,0.825197127,11.45224492,2.552212986
Italy,ITA,1999,ITA1999,0.035473442,0.0142384,676679.9,8.433363636,113.872,12.42722899,0.879461661,11.44687044,2.895879335
Italy,ITA,2000,ITA2000,0.054182816,0.0354313,700627.3,8.634045455,113.885,12.76779684,0.8480458,11.92563575,2.883873366
Italy,ITA,2001,ITA2001,0.043434715,0.0178933,712239,8.734318182,113.948,12.50416946,0.80920639,11.76172782,2.434496
Italy,ITA,2002,ITA2002,0.031003189,0.003015,710870.4,8.842636364,114.118,12.75159124,0.997988419,11.74685501,3.253206421
Italy,ITA,2003,ITA2003,0.027681398,-0.004911,708057.9,8.934136364,114.628,12.81257308,0.744517993,12.00240201,2.469328779
Italy,ITA,2004,ITA2004,0.031591749,0.0106868,714266.4,9.132090909,115.369,12.26170515,0.890270303,11.43321955,3.016966015
Italy,ITA,2005,ITA2005,0.020063066,0.0043557,716512.6,9.211590909,115.938,11.83882044,0.879143373,10.85465753,2.80614852
Italy,ITA,2006,ITA2006,0.03639493,0.0187454,731221.9,9.313636364,116.288,12.58173335,0.757278725,11.66799558,2.403786222
Italy,ITA,2007,ITA2007,0.036350393,0.0116412,738591.3,9.409545455,116.879,12.84020328,0.780770247,11.97404481,2.418409339
Italy,ITA,2008,ITA2008,0.003712463,-0.0182544,728154.8,9.503681818,117.653,12.70452192,0.957312733,11.79203999,3.229178736
Italy,ITA,2009,ITA2009,-0.042396402,-0.0610673,687147.6,9.603818182,118.189,12.73667232,0.920241394,11.76838322,3.234473117
Italy,ITA,2010,ITA2010,0.011804008,0.0140102,695959.1,9.701454545,118.555,12.11396305,1.002038425,10.99601622,3.730868142
Italy,ITA,2011,ITA2011,0.015914822,0.0027652,699459.8,9.805454545,118.76,12.96473575,0.748233509,11.93785365,2.492245536
Italy,ITA,2012,ITA2012,-0.00830574,-0.026657,678571.2,9.918590909,119.08,12.81859467,0.789425692,11.99758291,2.897018638
Italy,ITA,2013,ITA2013,-0.00726366,-0.0235971,659654.4,10.02313636,120.467,12.52280525,0.910819296,11.60553964,3.401358721
Italy,ITA,2014,ITA2014,-0.008840799,,652000.2,10.11509091,121.58,13.23238483,0.988324164,12.19477146,3.561827726
Italy,ITA,2015,ITA2015,,,657420.6,10.10909091,121.46,13.17059016,0.752221151,12.38692611,2.71069896
Italy,ITA,2016,ITA2016,,,,10.20968182,121.255,12.98205742,0.823016283,12.19768994,3.114240608
Italy,ITA,2017,ITA2017,,,,10.21731818,121.076,12.84292926,0.711588005,12.24390075,2.496735513
Italy,ITA,2018,ITA2018,,,,10.31518182,120.841,13.50104777,0.778685198,12.46103268,3.464866498
Italy,ITA,2019,ITA2019,,,,10.42531818,120.594,13.29264707,0.944535615,12.42505555,3.3287788
Jamaica,JAM,1990,JAM1990,,,7386.7,5.808142857,4.84,25.94305555,1.708663333,24.38759348,3.538585231
Jamaica,JAM,1991,JAM1991,,,7692.4,5.808142857,4.879,26.04361111,1.62408,24.44031737,2.644517898
Jamaica,JAM,1992,JAM1992,,,7787.8,6.005,4.922,26.02416667,1.355043333,24.41023838,2.820487111
Jamaica,JAM,1993,JAM1993,,,8458.4,6.103428571,4.969,25.98055556,2.331546667,24.25347971,3.777083021
Jamaica,JAM,1994,JAM1994,,,8509.3,6.300428571,5.018,26.29833333,1.5361,24.37556132,3.134872952
Jamaica,JAM,1995,JAM1995,,,8639,6.497428571,5.068,26.11305556,2.085893333,24.50434525,3.210895289
Jamaica,JAM,1996,JAM1996,,,8526.3,6.595714286,5.119,25.57916667,2.120596667,23.99363457,3.408163875
Jamaica,JAM,1997,JAM1997,,,8348.8,6.792714286,5.168,26.28972222,1.448223333,24.57908571,2.587293229
Jamaica,JAM,1998,JAM1998,,,8081.4,6.891,5.218,26.46694444,1.96371,24.82002085,3.242239952
Jamaica,JAM,1999,JAM1999,,,8110.5,7.088,5.265,25.95611111,2.024346667,23.97387144,3.663865997
Jamaica,JAM,2000,JAM2000,,,8134.1,7.186285714,5.31,25.90472222,1.59499,24.01228261,2.828314003
Jamaica,JAM,2001,JAM2001,,,8192.3,7.383428571,5.35,26.0725,1.8298,24.3012992,3.080401026
Jamaica,JAM,2002,JAM2002,,,8325,7.580285714,5.387,26.37194445,1.636473333,24.49914655,3.55187136
Jamaica,JAM,2003,JAM2003,,,8599.2,7.678714286,5.418,26.39833333,2.202923333,24.53439343,3.509506827
Jamaica,JAM,2004,JAM2004,,,8681.7,7.875571429,5.451,26.12138889,1.54474,24.34561213,3.323892361
Jamaica,JAM,2005,JAM2005,,,8728,7.974142857,5.48,26.09083334,2.802236667,24.33197989,4.525689437
Jamaica,JAM,2006,JAM2006,,,8949.1,8.168285714,5.508,26.35416667,1.46262,24.43210512,3.321638327
Jamaica,JAM,2007,JAM2007,,,9045,8.264285714,5.536,26.04027778,2.89351,24.35342478,4.383208547
Jamaica,JAM,2008,JAM2008,,,8947.9,8.458571429,5.564,25.66,1.99037,24.11112343,3.482183249
Jamaica,JAM,2009,JAM2009,,,8521.8,8.652714286,5.591,25.8825,1.30809,24.39718337,3.213761864
Jamaica,JAM,2010,JAM2010,,,8365.5,8.748428571,5.621,25.44388889,3.249653333,24.32853496,4.35967167
Jamaica,JAM,2011,JAM2011,,,8481.2,8.844285714,5.652,25.62111111,2.413016667,24.20843682,3.896926478
Jamaica,JAM,2012,JAM2012,,,8405.3,8.942428571,5.685,25.86472223,2.02727,24.43303966,3.246120755
Jamaica,JAM,2013,JAM2013,,,8429.9,9.041,5.719,26.05638889,1.724023333,24.67751563,2.999419253
Jamaica,JAM,2014,JAM2014,,,8469.6,9.238,5.749,26.3175,1.60456,24.80028146,2.848044641
Jamaica,JAM,2015,JAM2015,,,8528.9,9.336285714,5.783,26.73666667,1.158403333,25.14303594,2.419678966
Jamaica,JAM,2016,JAM2016,,,,9.531714286,5.812,26.47888889,1.54983,24.90225492,3.416821117
Jamaica,JAM,2017,JAM2017,,,,9.63,5.841,26.36583333,2.801383333,24.63593125,4.112666401
Jamaica,JAM,2018,JAM2018,,,,9.63,5.87,26.33916667,1.500383333,24.67226255,3.082632522
Jamaica,JAM,2019,JAM2019,,,,9.531714286,5.896,26.54138889,1.5741,25.05848754,3.008419868
Japan,JPN,1990,JPN1990,0.07221993,0.0508131,1195339.7,9.373,247.074,13.16457611,1.835432708,12.12063855,5.373792577
Japan,JPN,1991,JPN1991,0.124725464,0.0295992,1236937.4,9.470909091,247.843,12.5503788,1.88427598,11.5452478,5.671419746
Japan,JPN,1992,JPN1992,0.075646542,0.0056746,1251306.6,9.568090909,248.457,12.3123161,1.575063535,11.1799506,4.741341101
Japan,JPN,1993,JPN1993,0.139592475,-0.000759,1258749.7,9.763636364,249.073,11.79393485,2.052212334,10.75284811,6.092838331
Japan,JPN,1994,JPN1994,0.103436957,0.0051918,1275281.5,9.861,249.921,13.03269477,1.217628463,11.79199706,3.91977697
Japan,JPN,1995,JPN1995,0.100056182,0.0154193,1296836.9,9.958636364,250.88,12.21545009,1.5244262,10.95720028,4.681094841
Japan,JPN,1996,JPN1996,-0.11820992,0.023202,1332212.2,10.05618182,251.516,11.90691535,1.425040987,10.71452446,4.563408939
Japan,JPN,1997,JPN1997,-0.108326547,0.0132097,1351465.6,10.15318182,252.116,12.55627499,1.672855613,11.34789905,4.963413615
Japan,JPN,1998,JPN1998,-0.080277889,-0.0227616,1326354.5,10.25163636,252.801,13.20703354,2.004710729,12.12127898,5.874093345
Japan,JPN,1999,JPN1999,0.132498518,-0.0038921,1326593.2,10.34927273,253.262,12.90392795,1.777849701,11.62980944,5.091256454
Japan,JPN,2000,JPN2000,0.060214347,0.0205883,1361884.2,10.44781818,253.684,12.73060002,1.563133598,11.47336067,5.012137845
Japan,JPN,2001,JPN2001,-0.146196426,0.0013516,1362111.4,10.54772727,254.299,12.4470523,1.617911108,11.12449007,4.83138281
Japan,JPN,2002,JPN2002,-0.039912609,0.000566,1364055.2,10.64909091,254.891,12.71878128,1.604961738,11.47952795,4.65337733
Japan,JPN,2003,JPN2003,0.077659242,0.0145709,1385372.6,10.75181818,255.436,12.38036558,1.845181389,11.26031622,5.4439952
Japan,JPN,2004,JPN2004,0.075490262,0.0229963,1411944.8,10.85363636,255.522,13.2939996,1.764586063,12.17772513,5.768667563
Japan,JPN,2005,JPN2005,-0.021648001,0.0128473,1426776.3,10.95363636,255.544,12.36503985,1.413459002,11.28698201,4.235465106
Japan,JPN,2006,JPN2006,-0.040441574,0.0169204,1455709.9,10.95636364,255.708,12.58441274,1.891476924,11.6060764,5.294115032
Japan,JPN,2007,JPN2007,-0.006314136,0.0215696,1486646.4,11.05818182,256.001,13.04846618,1.516365751,11.96479984,4.394912814
Japan,JPN,2008,JPN2008,0.087648676,-0.0099487,1478451.8,11.16,256.127,12.70815006,1.577080913,11.6755742,4.564699787
Japan,JPN,2009,JPN2009,0.067846075,-0.0557113,1405651.7,11.16181818,256.095,12.7700167,1.702749622,11.76544186,5.008856701
Japan,JPN,2010,JPN2010,0.081967009,0.0463138,1471532,11.26545455,256.141,13.02223493,1.857693534,12.00495273,5.573280888
Japan,JPN,2011,JPN2011,0.101269418,-0.0074115,1467663,11.56,255.664,12.57561599,1.809852038,11.44608512,5.520520283
Japan,JPN,2012,JPN2012,0.000886105,0.016371,1496144.5,11.75636364,255.259,12.40065332,1.788352112,11.28350013,5.21464153
Japan,JPN,2013,JPN2013,,0.0170255,1519062.9,11.95181818,254.89,12.82305585,1.760952426,11.72032309,5.057522959
Japan,JPN,2014,JPN2014,,,1521056.2,12.24545455,254.552,12.54328946,1.777300433,11.30865366,5.22630259
Japan,JPN,2015,JPN2015,,,1530333.8,12.24545455,254.282,13.03496128,1.85602443,11.99012332,5.490057363
Japan,JPN,2016,JPN2016,,,,12.44090909,253.99,13.28437426,1.888579491,12.26161232,5.526158693
Japan,JPN,2017,JPN2017,,,,12.54,253.572,12.57567983,1.5456975,11.43800219,5.112827073
Japan,JPN,2018,JPN2018,,,,12.54,253.057,13.16862784,1.883762355,12.16709498,5.486363621
Japan,JPN,2019,JPN2019,,,,12.54,252.529,13.34442268,1.654089681,12.27078478,5.088020235
Jordan,JOR,1990,JOR1990,,-0.0269343,66828.9,4.723769231,7.1315,18.47616898,0.176564167,18.38073275,0.37077862
Jordan,JOR,1991,JOR1991,,-0.0937319,64645.1,5.464615385,7.5194,18.48945602,0.30501125,18.28340819,0.570681925
Jordan,JOR,1992,JOR1992,,0.1195229,72574.7,6.298307692,7.9562,17.45282408,0.2791575,17.0530186,0.610524865
Jordan,JOR,1993,JOR1993,,-0.0000173,71904,7.039307692,8.4024,18.41466435,0.177385556,18.21661232,0.347159841
Jordan,JOR,1994,JOR1994,,0.0097235,71953.3,7.872846154,8.8203,18.9897338,0.292447639,18.56910915,0.566853322
Jordan,JOR,1995,JOR1995,,0.0275038,73529.2,8.613923077,9.1775,18.55284722,0.127356111,18.26269422,0.247172815
Jordan,JOR,1996,JOR1996,,-0.0098784,72952.5,8.613923077,9.4648,19.1193287,0.188292639,18.71653918,0.369118902
Jordan,JOR,1997,JOR1997,,0.0018458,73788.1,8.706846154,9.6979,18.3812037,0.240058333,17.83954616,0.473947159
Jordan,JOR,1998,JOR1998,,-0.0009583,74747,8.706846154,9.8875,19.65142361,0.169400139,19.22421946,0.354168355
Jordan,JOR,1999,JOR1999,,0.0154093,76192.3,8.799538462,10.0629,19.40957176,0.1181125,19.11415089,0.209745067
Jordan,JOR,2000,JOR2000,,0.017045,78312.2,8.799538462,10.2433,18.63777778,0.180960694,18.3680404,0.398537237
Jordan,JOR,2001,JOR2001,,0.0266634,81295.3,8.891538462,10.4338,19.4221412,0.183613333,19.03694969,0.307144512
Jordan,JOR,2002,JOR2002,,0.0319978,84934.7,8.891538462,10.6353,19.20925926,0.230682083,18.54727014,0.555521622
Jordan,JOR,2003,JOR2003,,0.0160917,87384.7,9.02,10.8668,19.16540509,0.264999306,18.56521923,0.498898771
Jordan,JOR,2004,JOR2004,,0.0580513,93478.5,9.054615385,11.1597,19.07693287,0.174747778,18.64918648,0.366621926
Jordan,JOR,2005,JOR2005,,0.0556129,99239.9,9.089076923,11.5312,18.97546296,0.159712778,18.58464393,0.35669981
Jordan,JOR,2006,JOR2006,,0.0552343,104802,9.215461538,11.9844,18.83232639,0.1669675,18.42872258,0.354017527
Jordan,JOR,2007,JOR2007,,0.0562584,110340.2,9.248230769,12.5101,19.15319444,0.163323611,18.73891467,0.308516991
Jordan,JOR,2008,JOR2008,,0.0479877,114940.3,9.276923077,13.113,19.38909722,0.133236389,18.83995882,0.298127918
Jordan,JOR,2009,JOR2009,,0.0312685,117830.4,9.399846154,13.787,19.40849537,0.145560556,18.86651513,0.297175988
Jordan,JOR,2010,JOR2010,,0.001194,117437.2,9.332538462,14.523,20.9728125,0.190529306,20.57856049,0.327908676
Jordan,JOR,2011,JOR2011,,0.0032025,116115.9,9.454923077,15.326,18.86940972,0.190024167,18.18177515,0.363181259
Jordan,JOR,2012,JOR2012,,0.0042479,115196.9,9.480923077,16.182,19.68039352,0.198664167,19.14680975,0.426283521
Jordan,JOR,2013,JOR2013,,0.0058237,114829.7,9.485692308,17.039,19.46538194,0.215895417,18.81731295,0.452576492
Jordan,JOR,2014,JOR2014,,,115171.2,9.683076923,17.839,19.55546296,0.197353333,19.05740985,0.310597958
Jordan,JOR,2015,JOR2015,,,115143.4,9.880153846,18.533,19.47770833,0.189460556,19.04835888,0.439428229
Jordan,JOR,2016,JOR2016,,,,9.979923077,19.102,19.80655093,0.187163056,19.47676356,0.434939597
Jordan,JOR,2017,JOR2017,,,,9.985153846,19.558,19.49577546,0.091612778,19.36427502,0.243042621
Jordan,JOR,2018,JOR2018,,,,10.08030769,19.913,20.13634259,0.219179583,19.81688449,0.576885517
Jordan,JOR,2019,JOR2019,,,,10.08030769,20.203,19.57122685,0.207715694,19.22239005,0.443618574
Kazakhstan,KAZ,1990,KAZ1990,,,194240.4,8.239571429,32.696,6.751389968,0.30034044,6.899520487,1.144438868
Kazakhstan,KAZ,1991,KAZ1991,,-0.1227841,176940.9,8.442857143,32.9,6.555188696,0.215797471,6.784788556,0.807981747
Kazakhstan,KAZ,1992,KAZ1992,,-0.0537627,161774.6,8.646571429,32.878,5.849342984,0.278514414,6.026222995,1.029493535
Kazakhstan,KAZ,1993,KAZ1993,,-0.0898781,135311.1,8.951285714,32.66,4.915525016,0.326273936,4.83679826,1.194136225
Kazakhstan,KAZ,1994,KAZ1994,,-0.1201664,135442.4,9.154857143,32.189,5.679124827,0.276813821,5.730655749,1.060770471
Kazakhstan,KAZ,1995,KAZ1995,,-0.0680353,137705.4,9.460428571,31.632,7.1030406,0.222368986,7.448623505,0.860409088
Kazakhstan,KAZ,1996,KAZ1996,,0.0201331,142258.1,9.655571429,31.155,5.053367812,0.236031979,5.18122929,0.920554515
Kazakhstan,KAZ,1997,KAZ1997,,0.0326568,136925.5,9.952714286,30.667,7.00998871,0.228612382,7.265953191,0.881428683
Kazakhstan,KAZ,1998,KAZ1998,,-0.0019219,131441.1,10.14757143,30.142,6.242266074,0.270152027,6.306188081,0.983970298
Kazakhstan,KAZ,1999,KAZ1999,-0.285043716,0.036167,138951.9,10.34242857,29.857,6.969268723,0.276063989,6.873706213,1.058960318
Kazakhstan,KAZ,2000,KAZ2000,0.084977388,0.0964958,165698.7,10.64857143,29.767,6.713309711,0.285217001,6.678779992,1.035799574
Kazakhstan,KAZ,2001,KAZ2001,0.167624133,0.1283333,187059.7,10.85428571,29.715,6.793686609,0.28239741,6.827432321,1.022793364
Kazakhstan,KAZ,2002,KAZ2002,0.105253901,0.0934491,211318.5,11.16,29.718,7.358070729,0.324695337,7.536921889,1.144400118
Kazakhstan,KAZ,2003,KAZ2003,0.234693663,0.0855622,231143.5,11.36571429,29.818,6.12604104,0.310960949,6.214742247,1.068679502
Kazakhstan,KAZ,2004,KAZ2004,0.292223454,0.084718,252307.9,11.67142857,30.025,7.398240863,0.290764271,7.691782468,1.051608063
Kazakhstan,KAZ,2005,KAZ2005,0.23986561,0.0836903,289227,11.87571429,30.294,6.965627148,0.250701365,7.467797345,0.870020861
Kazakhstan,KAZ,2006,KAZ2006,0.298542397,0.091077,292166.3,11.87857143,30.616,7.009967455,0.277174172,7.483139748,0.963523438
Kazakhstan,KAZ,2007,KAZ2007,0.311485325,0.0738213,308727.2,11.75857143,30.968,7.269474093,0.266243422,7.898099091,0.887933062
Kazakhstan,KAZ,2008,KAZ2008,0.268765518,0.0202835,330393.4,11.63714286,31.347,7.12353408,0.229050061,7.766670779,0.794763714
Kazakhstan,KAZ,2009,KAZ2009,-0.155120713,-0.014434,323273,11.62,32.186,6.429188749,0.290405648,6.942041854,1.009466755
Kazakhstan,KAZ,2010,KAZ2010,0.228485755,0.0563361,349064.1,11.5,32.644,6.733744184,0.27176252,6.995192562,0.916638215
Kazakhstan,KAZ,2011,KAZ2011,0.321386576,0.0580241,368856.9,11.60285714,33.114,5.918050622,0.279563663,6.410688427,0.883699297
Kazakhstan,KAZ,2012,KAZ2012,0.048002516,0.0347066,380399.9,11.60142857,33.585,6.113027898,0.255268747,6.641558357,0.817512481
Kazakhstan,KAZ,2013,KAZ2013,0.078808171,0.04372,396671.9,11.70285714,34.071,7.653036612,0.317994687,8.04650356,1.012707104
Kazakhstan,KAZ,2014,KAZ2014,-0.102646487,,406866,11.80285714,34.577,5.982532146,0.268738364,6.154925883,0.897881395
Kazakhstan,KAZ,2015,KAZ2015,,,405762,11.80285714,35.086,7.471854693,0.321816441,7.753742924,1.083796709
Kazakhstan,KAZ,2016,KAZ2016,,,,11.80285714,35.589,7.359067337,0.359393977,7.569608742,1.200795796
Kazakhstan,KAZ,2017,KAZ2017,,,,11.90571429,36.075,7.138677608,0.252540428,7.607552052,0.871120712
Kazakhstan,KAZ,2018,KAZ2018,,,,11.90571429,36.553,6.047132887,0.272192028,6.405401473,0.970718105
Kazakhstan,KAZ,2019,KAZ2019,,,,12.00571429,37.028,7.349520828,0.255782724,7.77969555,0.934738903
